證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00665L,富邦恒生國企正2,27448218.0,238732663.0,8.52,8.92,8.49,8.89,0.4,2335.0
00666R,富邦恒生國企反1,281020.0,4187991.0,15.01,15.01,14.76,14.8,-0.29,73.0
00668,國泰美國道瓊,7012.0,262596.0,37.41,37.53,37.41,37.51,-0.24,581.0
00668K,國泰美國道瓊+U,300.0,3668.0,12.23,12.23,12.22,12.22,-0.13,3.0
00669R,國泰美國道瓊反1,20642335.0,163354020.0,7.92,7.92,7.9,7.92,0.08,1300.0
00670L,富邦NASDAQ正2,4921231.0,270574052.0,54.95,55.15,54.8,55.1,-2.0,1896.0
00671R,富邦NASDAQ反1,13374977.0,84253038.0,6.3,6.31,6.28,6.3,0.11,706.0
00673R,期元大S&P原油反1,58407130.0,543378873.0,9.26,9.34,9.26,9.28,0.34,4008.0
00674R,期元大S&P黃金反1,755156.0,10021135.0,13.28,13.29,13.24,13.27,0.0,144.0
00675L,富邦臺灣加權正2,1381526.0,55197618.0,39.87,40.57,39.62,39.7,-0.46,474.0
00676R,富邦臺灣加權反1,11770327.0,41961578.0,3.58,3.58,3.54,3.57,0.01,691.0
00678,群益NBI生技,314981.0,8321806.0,26.41,26.45,26.41,26.43,-0.33,206.0
00680L,元大美債20正2,5924532.0,74274762.0,12.53,12.58,12.5,12.53,0.15,754.0
00681R,元大美債20反1,479010.0,8531298.0,17.76,17.83,17.75,17.83,-0.06,47.0
00682U,期元大美元指數,150000.0,3151190.0,21.02,21.03,20.98,21.02,0.06,79.0
00683L,期元大美元指正2,1683090.0,37761396.0,22.42,22.48,22.36,22.46,0.12,338.0
00684R,期元大美元指反1,60000.0,948380.0,15.82,15.82,15.78,15.79,-0.05,16.0
00685L,群益臺灣加權正2,189000.0,6717280.0,35.41,36.03,35.2,35.32,-0.33,71.0
00686R,群益臺灣加權反1,1333000.0,5158680.0,3.86,3.88,3.85,3.88,0.03,57.0
00688L,國泰20年美債正2,2774000.0,34406840.0,12.42,12.45,12.37,12.4,0.13,208.0
00689R,國泰20年美債反1,115000.0,2127100.0,18.48,18.5,18.48,18.5,-0.07,6.0
00690,兆豐藍籌30,457435.0,11904585.0,26.13,26.2,25.93,25.98,-0.15,1006.0
00692,富邦公司治理,1533278.0,42791910.0,27.89,28.1,27.73,27.82,-0.17,1396.0
00693U,期街口S&P黃豆,344039.0,8983016.0,26.06,26.14,26.02,26.12,0.33,50.0
00700,富邦恒生國企,251264.0,3263644.0,12.89,13.18,12.89,13.15,0.26,788.0
00701,國泰股利精選30,769167.0,17224705.0,22.3,22.48,22.25,22.4,0.1,571.0
00702,國泰標普低波高息,111014.0,2423438.0,21.84,21.84,21.82,21.84,-0.14,22.0
00703,台新MSCI中國,160563.0,2555054.0,15.86,16.09,15.8,16.06,0.29,762.0
00706L,期元大S&P日圓正2,1639020.0,15848466.0,9.67,9.72,9.63,9.65,-0.06,307.0
00707R,期元大S&P日圓反1,29000.0,708370.0,24.45,24.47,24.41,24.47,0.1,11.0
00708L,期元大S&P黃金正2,648261.0,15332944.0,23.62,23.73,23.58,23.7,0.03,131.0
00709,富邦歐洲,85970.0,1954449.0,22.72,22.76,22.72,22.73,-0.16,913.0
00710B,FH彭博非投等債,207856.0,3769751.0,18.11,18.17,18.1,18.16,0.07,67.0
00711B,FH彭博新興債,87363.0,1433230.0,16.41,16.41,16.41,16.41,0.01,928.0
00712,FH富時不動產,7808217.0,80523981.0,10.38,10.38,10.3,10.32,-0.15,3885.0
00713,元大台灣高息低波,6138866.0,238992706.0,39.03,39.13,38.76,38.88,-0.14,4376.0
00714,群益道瓊美國地產,162615.0,3066337.0,18.84,18.86,18.84,18.85,-0.11,226.0
00715L,期街口布蘭特正2,78633416.0,1092126461.0,14.08,14.11,13.77,13.88,-1.25,13261.0
00717,富邦美國特別股,217297.0,3211813.0,14.8,14.82,14.76,14.77,-0.05,170.0
00728,第一金工業30,429297.0,9878068.0,23.1,23.18,22.95,22.96,-0.19,536.0
00730,富邦臺灣優質高息,134416.0,2247837.0,16.84,16.84,16.64,16.65,-0.19,452.0
00731,FH富時高息低波,1069959.0,57698851.0,53.85,54.05,53.85,53.95,0.1,187.0
00732,國泰RMB短期報酬,100000.0,4047000.0,40.47,40.47,40.47,40.47,0.09,4.0
00733,富邦臺灣中小,520213.0,18493983.0,35.88,35.93,35.15,35.29,-0.62,382.0
00735,國泰臺韓科技,106939.0,2670228.0,24.88,25.03,24.88,24.94,-0.25,623.0
00736,國泰新興市場,101297.0,1982759.0,19.53,19.61,19.53,19.61,-0.01,290.0
00737,國泰AI+Robo,119930.0,2987608.0,24.91,24.96,24.86,24.94,-0.42,307.0
00738U,期元大道瓊白銀,188033.0,4190398.0,22.22,22.4,22.18,22.39,-0.06,96.0
00739,元大MSCI A股,173896.0,4043052.0,23.23,23.42,23.19,23.42,0.27,785.0
00752,中信中國50,2786467.0,50676582.0,18.02,18.39,17.98,18.37,0.42,859.0
00753L,中信中國50正2,18077248.0,204909456.0,11.18,11.6,11.14,11.55,0.37,2672.0
00757,統一FANG+,327756.0,11730976.0,35.79,35.82,35.74,35.82,-0.41,446.0
00762,元大全球AI,164284.0,5046354.0,30.67,30.77,30.67,30.75,-0.55,133.0
00763U,期街口道瓊銅,24000.0,585520.0,24.43,24.54,24.32,24.54,0.11,10.0
00770,國泰北美科技,103064.0,2897307.0,28.07,28.15,28.07,28.13,-0.57,912.0
00771,元大US高息特別股,24285.0,401818.0,16.55,16.58,16.55,16.57,-0.06,914.0
00774B,新光中國政金綠債,3998.0,160014.0,40.39,40.39,40.35,40.35,0.05,999.0
00774C,新光中政金綠債+R,,,,,,,0.0,
00775B,新光投等債15+,59094.0,2036501.0,34.5,34.5,34.37,34.47,0.02,559.0
00783,富邦中証500,66953.0,1402303.0,20.91,21.0,20.91,21.0,0.05,922.0
00830,國泰費城半導體,4450524.0,106873242.0,24.01,24.04,23.95,24.03,-0.38,2489.0
00850,元大臺灣ESG永續,732542.0,21410200.0,29.17,29.42,29.04,29.15,-0.11,579.0
00851,台新全球AI,27148.0,624357.0,23.01,23.03,23.01,23.02,-0.39,891.0
00852L,國泰美國道瓊正2,874411.0,17378237.0,19.87,19.91,19.83,19.86,-0.38,154.0
00861,元大全球未來通訊,89677.0,2390676.0,26.65,26.67,26.63,26.65,-0.31,104.0
00865B,國泰US短期公債,101742.0,4068531.0,40.0,40.02,40.0,40.02,0.12,747.0
00875,國泰網路資安,92482.0,2341467.0,25.29,25.35,25.26,25.32,-0.29,146.0
00876,元大全球5G,221834.0,5655670.0,25.56,25.56,25.45,25.46,-0.38,234.0
00878,國泰永續高股息,38820558.0,637623494.0,16.41,16.51,16.37,16.4,-0.05,23504.0
00881,國泰台灣5G+,7315443.0,104676017.0,14.33,14.44,14.25,14.25,-0.17,3484.0
00882,中信中國高股息,6317338.0,74733692.0,11.77,11.88,11.76,11.86,0.11,1815.0
00885,富邦越南,38276701.0,446743628.0,11.61,11.78,11.55,11.76,-0.15,8143.0
00891,中信關鍵半導體,10588689.0,123817078.0,11.72,11.83,11.63,11.63,-0.16,4107.0
00892,富邦台灣半導體,4258268.0,44671505.0,10.51,10.6,10.42,10.42,-0.15,1497.0
00893,國泰智能電動車,10435246.0,125013080.0,11.98,12.02,11.92,12.01,-0.12,2823.0
00894,中信小資高價30,1568959.0,18972464.0,12.17,12.2,12.02,12.03,-0.14,412.0
00895,富邦未來車,2567845.0,33325840.0,12.97,13.01,12.95,12.98,-0.17,895.0
00896,中信綠能及電動車,1927100.0,25802575.0,13.42,13.48,13.3,13.3,-0.12,674.0
00897,富邦基因免疫生技,1502920.0,13233048.0,8.82,8.82,8.79,8.82,-0.24,519.0
00898,國泰基因免疫革命,868744.0,6559146.0,7.55,7.57,7.54,7.56,-0.11,329.0
00899,FT潔淨能源,204683.0,4724566.0,23.21,23.21,23.03,23.03,-0.47,200.0
00900,富邦特選高股息30,8856530.0,95004957.0,10.8,10.81,10.66,10.68,-0.12,3264.0
00901,永豐智能車供應鏈,625519.0,7559926.0,12.11,12.18,12.02,12.02,-0.16,368.0
00902,中信電池及儲能,8484445.0,113759280.0,13.21,13.52,13.21,13.45,0.13,1200.0
00903,富邦元宇宙,8384189.0,70855589.0,8.48,8.48,8.41,8.46,-0.25,1494.0
00904,新光臺灣半導體30,907733.0,10042964.0,11.09,11.19,11.01,11.02,-0.15,412.0
00905,FT臺灣Smart,360770.0,3141454.0,8.7,8.78,8.68,8.68,-0.05,271.0
00906,大華元宇宙科技50,6000.0,54060.0,9.02,9.02,9.0,9.0,-0.1,5.0
00907,永豐優息存股,716552.0,10454741.0,14.48,14.65,14.46,14.58,0.07,411.0
00908,富邦入息REITs+,657139.0,8881168.0,13.5,13.52,13.49,13.49,-0.01,122.0
00909,國泰數位支付服務,1285966.0,19285117.0,15.0,15.02,14.92,15.01,-0.34,434.0
00910,第一金太空衛星,151097.0,2257465.0,14.95,14.95,14.91,14.91,-0.17,52.0
00911,兆豐洲際半導體,151000.0,2295080.0,15.18,15.21,15.18,15.2,-0.29,14.0
00912,中信臺灣智慧50,970816.0,13604016.0,14.0,14.08,13.92,13.92,-0.12,293.0
00913,兆豐台灣晶圓製造,468081.0,7044762.0,14.98,15.1,14.91,14.91,-0.27,32.0
00915,凱基優選高股息30,581324.0,8901049.0,15.2,15.38,15.2,15.28,-0.07,401.0
00916,國泰全球品牌50,866446.0,12671218.0,14.62,14.64,14.6,14.63,-0.19,577.0
00917,中信特選金融,548919.0,8233676.0,15.0,15.01,14.99,15.01,-0.1,221.0
00918,大華優利高填息30,709538.0,10658513.0,15.05,15.12,14.97,15.05,-0.09,271.0
00919,群益台灣精選高息,3567324.0,59142247.0,16.61,16.7,16.47,16.51,-0.16,1730.0
00920,富邦ESG綠色電力,649754.0,11059802.0,17.05,17.05,17.01,17.03,-0.31,130.0
01001T,土銀富邦R1,17000.0,279940.0,16.35,18.0,16.35,18.0,1.6,5.0
01002T,土銀國泰R1,60000.0,1078820.0,18.0,18.0,17.97,17.98,-0.02,26.0
01003T,兆豐新光R1,590.0,12036.0,,,,,0.0,2.0
01004T,土銀富邦R2,13000.0,201330.0,15.38,15.8,15.38,15.8,0.0,10.0
01007T,兆豐國泰R2,153000.0,2761570.0,18.03,18.06,18.03,18.05,0.0,9.0
01009T,王道圓滿R1,,,,,,,0.0,
01010T,京城樂富R1,128233.0,1277820.0,9.98,10.0,9.95,10.0,0.0,13.0
020000,富邦特選蘋果N,,,,,,,0.0,
020002,元富新中國N,1000.0,12960.0,12.96,12.96,12.96,12.96,0.1,1.0
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,,,,,,,0.0,
020012,富邦行動通訊N,1000.0,6510.0,6.51,6.51,6.51,6.51,0.0,1.0
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,1000.0,16100.0,16.1,16.1,16.1,16.1,0.0,1.0
020018,統一價值成長30N,11000.0,156200.0,14.22,14.22,14.0,14.0,-0.42,2.0
020019,統一特選台灣5GN,,,,,,,0.0,
02001L,富邦蘋果正二N,126000.0,1158850.0,9.35,9.35,9.07,9.1,-0.52,7.0
02001R,富邦蘋果反一N,126000.0,375840.0,2.95,2.99,2.95,2.99,0.05,7.0
02001S,策元大加權策略N,214000.0,1055010.0,4.99,4.99,4.91,4.92,-0.02,88.0
020020,元大台股領航N,18000.0,116820.0,6.45,6.5,6.45,6.47,-0.03,7.0
020022,元大電動車N,150000.0,775750.0,5.22,5.22,5.14,5.15,-0.07,42.0
020028,元大特選電動車N,49000.0,245110.0,5.04,5.04,4.96,4.98,-0.06,27.0
020029,元大ESG高股息N,27000.0,120660.0,4.47,4.49,4.46,4.49,0.02,8.0
020030,統一智慧電動車N,198000.0,790900.0,4.03,4.03,3.97,3.98,-0.08,32.0
020031,統一IC設計臺灣N,330000.0,1134270.0,3.48,3.48,3.43,3.43,-0.07,47.0
020032,元大綠能N,89000.0,434070.0,4.88,4.9,4.82,4.82,-0.06,18.0
020034,元大IC設計N,266000.0,1108620.0,4.17,4.2,4.12,4.12,-0.08,33.0
1101,台泥,22038936.0,733806535.0,33.2,33.5,33.05,33.35,0.05,8695.0
1101B,台泥乙特,65012.0,3122428.0,48.3,48.3,47.9,48.25,-0.05,22.0
1102,亞泥,5129310.0,210867891.0,41.15,41.3,40.9,40.9,-0.35,2852.0
1103,嘉泥,181245.0,3239787.0,18.05,18.1,17.7,17.95,-0.1,199.0
1104,環泥,567632.0,12702486.0,22.35,22.5,22.3,22.45,0.1,293.0
1108,幸福,152556.0,1645046.0,10.8,10.85,10.75,10.75,-0.1,93.0
1109,信大,95061.0,1548242.0,16.35,16.45,16.15,16.15,-0.3,62.0
1110,東泥,121039.0,2134587.0,17.7,17.8,17.55,17.7,-0.1,80.0
1201,味全,305119.0,5785430.0,18.95,19.1,18.85,19.05,0.1,292.0
1203,味王,27577.0,949013.0,34.2,34.6,34.0,34.6,0.65,67.0
1210,大成,580369.0,25913959.0,44.4,44.9,44.35,44.75,0.35,608.0
1213,大飲,13001.0,92437.0,7.09,7.2,6.91,7.05,-0.29,8.0
1215,卜蜂,305282.0,23917946.0,78.1,78.9,78.0,78.9,0.9,543.0
1216,統一,13674336.0,891425905.0,65.0,65.6,64.7,65.2,0.6,4875.0
1217,愛之味,1137504.0,11839046.0,10.35,10.5,10.3,10.4,0.05,464.0
1218,泰山,6668478.0,256320425.0,39.3,39.3,38.05,38.4,-0.75,3520.0
1219,福壽,395431.0,7513523.0,19.1,19.15,18.9,19.05,0.0,211.0
1220,台榮,97429.0,1479024.0,15.15,15.25,15.15,15.15,-0.1,83.0
1225,福懋油,3340.0,191203.0,57.6,57.6,56.8,57.3,0.7,16.0
1227,佳格,415318.0,16704385.0,40.2,40.65,40.1,40.3,-0.1,384.0
1229,聯華,792063.0,39477729.0,49.8,50.2,49.6,49.8,-0.2,1132.0
1231,聯華食,140046.0,10176009.0,73.0,73.5,72.1,72.5,-0.5,323.0
1232,大統益,44694.0,6556770.0,146.0,147.0,146.0,146.5,0.5,161.0
1233,天仁,32000.0,1037250.0,32.45,32.55,32.3,32.3,-0.2,21.0
1234,黑松,194754.0,6426491.0,32.95,33.1,32.95,33.1,0.15,115.0
1235,興泰,9913.0,679184.0,68.6,69.0,68.5,68.5,-1.3,13.0
1236,宏亞,91628.0,1977130.0,21.45,21.8,21.25,21.4,-0.05,71.0
1256,鮮活果汁-KY,114444.0,32176462.0,261.0,287.0,261.0,274.5,13.5,323.0
1301,台塑,7958199.0,703480884.0,87.4,89.2,87.3,88.1,0.8,4004.0
1303,南亞,9545985.0,721094922.0,75.6,76.1,75.1,75.2,-0.6,4011.0
1304,台聚,2091745.0,43620007.0,20.95,21.15,20.7,20.75,-0.3,1253.0
1305,華夏,1123850.0,24210350.0,21.6,21.8,21.3,21.5,-0.2,651.0
1307,三芳,144369.0,3000471.0,20.8,21.15,20.65,21.1,0.35,72.0
1308,亞聚,1011735.0,28056351.0,28.05,28.2,27.4,27.65,-0.4,688.0
1309,台達化,1363578.0,29207566.0,21.35,21.75,21.15,21.45,-0.3,829.0
1310,台苯,446886.0,6200368.0,13.85,14.05,13.75,13.8,-0.05,368.0
1312,國喬,7455759.0,141605067.0,19.15,19.35,18.7,18.85,-0.35,2391.0
1312A,國喬特,2000.0,55200.0,27.35,27.85,27.35,27.85,-0.45,2.0
1313,聯成,1586166.0,21471210.0,13.5,13.8,13.4,13.5,-0.1,605.0
1314,中石化,8628484.0,86747671.0,10.1,10.2,10.0,10.05,-0.05,1987.0
1315,達新,24734.0,1779631.0,72.3,72.3,71.2,72.1,-0.2,113.0
1316,上曜,731185.0,9503009.0,13.0,13.2,12.8,13.0,0.0,400.0
1319,東陽,7829644.0,370476451.0,48.35,48.6,46.7,46.8,-1.85,4112.0
1321,大洋,120004.0,4057285.0,33.8,34.1,33.55,34.0,0.2,77.0
1323,永裕,51275.0,1688175.0,33.1,33.1,32.8,32.95,0.0,31.0
1324,地球,13658.0,142581.0,10.45,10.5,10.4,10.45,0.0,31.0
1325,恆大,234406.0,5481123.0,23.45,23.7,23.1,23.2,-0.15,176.0
1326,台化,3662303.0,267601242.0,73.9,73.9,72.7,72.7,-1.2,1696.0
1337,再生-KY,678241.0,4725365.0,7.0,7.06,6.91,7.0,-0.03,396.0
1338,廣華-KY,124136.0,5691556.0,46.65,46.65,45.55,45.7,-0.3,112.0
1339,昭輝,319869.0,13677188.0,42.45,43.2,42.3,42.8,0.6,225.0
1340,勝悅-KY,87237.0,875395.0,10.0,10.1,9.99,10.05,0.0,150.0
1341,富林-KY,18058.0,1225152.0,68.0,68.0,67.5,67.9,-0.3,17.0
1342,八貫,21037911.0,2629217778.0,125.0,131.0,117.5,122.5,-2.5,13855.0
1402,遠東新,17504796.0,576181156.0,32.85,33.1,32.65,32.8,0.05,5378.0
1409,新纖,1328133.0,23327580.0,17.5,17.75,17.4,17.55,0.05,617.0
1410,南染,710083.0,30908864.0,44.25,44.75,42.0,42.95,-1.7,400.0
1413,宏洲,41501.0,399988.0,9.78,9.78,9.6,9.73,-0.05,35.0
1414,東和,241197.0,4293551.0,17.9,17.9,17.65,17.9,0.0,140.0
1416,廣豐,66694.0,694557.0,10.45,10.5,10.35,10.4,-0.05,106.0
1417,嘉裕,4492120.0,63171355.0,14.4,14.5,13.75,13.95,-0.35,1887.0
1418,東華,10453.0,144707.0,14.05,14.05,13.8,13.9,0.1,18.0
1419,新紡,48152.0,1884932.0,39.25,39.3,38.8,39.1,-0.15,29.0
1423,利華,90018.0,1797973.0,20.0,20.05,19.9,20.05,0.05,48.0
1432,大魯閣,147974.0,1786768.0,12.15,12.25,12.0,12.0,-0.1,163.0
1434,福懋,620200.0,16409985.0,26.55,26.55,26.35,26.55,-0.05,562.0
1436,華友聯,65478.0,3696481.0,56.5,56.7,56.0,56.5,0.0,62.0
1437,勤益控,2931448.0,78058130.0,26.7,26.9,25.75,26.0,-0.45,1575.0
1438,三地開發,74380.0,2310841.0,31.9,31.95,30.3,31.0,-0.8,78.0
1439,雋揚,21079.0,450538.0,21.4,21.65,21.15,21.45,-0.15,22.0
1440,南紡,953875.0,16418364.0,17.2,17.4,17.05,17.15,0.0,414.0
1441,大東,26589.0,212476.0,8.01,8.01,7.95,8.0,-0.01,118.0
1442,名軒,763457.0,27539301.0,35.95,36.5,35.65,36.5,0.55,487.0
1443,立益物流,91087.0,1917754.0,21.2,21.45,20.9,21.0,-0.25,64.0
1444,力麗,2604082.0,27363096.0,10.6,10.65,10.4,10.5,-0.05,657.0
1445,大宇,8002.0,128581.0,16.1,16.1,16.05,16.05,-0.1,6.0
1446,宏和,127008.0,3837990.0,30.4,30.55,29.9,29.9,-0.7,80.0
1447,力鵬,1278070.0,10106817.0,7.96,7.98,7.87,7.87,-0.09,495.0
1451,年興,382357.0,8142987.0,21.4,21.6,21.15,21.25,-0.25,348.0
1452,宏益,162737.0,2871645.0,17.8,17.8,17.5,17.55,-0.25,104.0
1453,大將,771059.0,13106649.0,17.3,17.6,16.6,16.75,-0.6,459.0
1454,台富,299141.0,4028945.0,13.3,13.9,13.2,13.25,0.1,151.0
1455,集盛,845574.0,8961338.0,10.7,10.7,10.5,10.5,-0.2,333.0
1456,怡華,59337.0,950957.0,16.2,16.2,15.85,16.15,0.0,59.0
1457,宜進,825168.0,15561546.0,18.7,18.9,18.65,18.9,0.15,153.0
1459,聯發,80312.0,688503.0,8.69,8.76,8.5,8.51,-0.19,83.0
1460,宏遠,509543.0,3637835.0,7.16,7.2,7.1,7.17,0.02,187.0
1463,強盛,105173.0,1528724.0,14.6,14.65,14.45,14.5,-0.1,75.0
1464,得力,231939.0,3322361.0,14.35,14.4,14.25,14.3,-0.1,237.0
1465,偉全,42293.0,580912.0,13.85,13.85,13.65,13.7,-0.2,81.0
1466,聚隆,80009.0,944700.0,11.9,11.9,11.65,11.8,-0.1,38.0
1467,南緯,7287881.0,89675560.0,12.15,12.5,12.15,12.3,0.05,880.0
1468,昶和,42000.0,556800.0,13.3,13.35,13.15,13.3,-0.15,35.0
1470,大統新創,18000.0,342900.0,19.15,19.15,18.85,18.85,-0.05,10.0
1471,首利,397181.0,3180336.0,8.09,8.15,7.92,8.09,0.0,236.0
1472,三洋實業,2001.0,42170.0,20.95,21.2,20.95,21.2,-0.5,3.0
1473,台南,101047.0,2068383.0,20.4,20.65,20.25,20.65,0.15,111.0
1474,弘裕,555190.0,6924820.0,12.45,12.55,12.35,12.35,-0.15,143.0
1475,業旺,91004.0,5850660.0,63.8,66.0,63.4,63.4,-1.2,83.0
1476,儒鴻,791008.0,378692038.0,479.0,483.0,469.5,477.0,3.5,907.0
1477,聚陽,1331600.0,312578989.0,235.0,238.0,230.5,236.5,1.5,2250.0
1503,士電,133275.0,8083223.0,60.9,61.4,59.9,60.1,-0.8,134.0
1504,東元,3262441.0,90678852.0,27.9,28.1,27.6,27.7,-0.2,1762.0
1506,正道,558032.0,9769756.0,17.8,17.8,17.3,17.75,-0.1,297.0
1512,瑞利,137012.0,466366.0,3.5,3.5,3.39,3.39,-0.12,60.0
1513,中興電,32501776.0,2063104937.0,64.3,65.2,62.3,62.8,-1.7,16825.0
1514,亞力,4804554.0,146092307.0,30.7,31.3,29.85,30.0,-0.85,2762.0
1515,力山,1054512.0,34811565.0,33.0,33.9,32.3,32.65,0.0,788.0
1516,川飛,388257.0,8207464.0,21.5,21.5,20.9,20.95,-0.6,278.0
1517,利奇,937658.0,21303928.0,23.1,23.15,22.45,22.5,-0.5,577.0
1519,華城,37748643.0,1860382367.0,48.8,50.8,47.9,49.65,0.95,20638.0
1521,大億,19059.0,685269.0,36.15,36.15,35.7,35.8,-0.15,18.0
1522,堤維西,8519646.0,245035170.0,28.35,29.1,28.15,29.1,0.75,4131.0
1522A,堤維西甲特,,,,,,,0.0,
1524,耿鼎,6683804.0,167873070.0,25.3,25.7,24.5,24.9,-0.55,3329.0
1525,江申,38201.0,2226545.0,59.0,59.0,57.4,58.0,-1.5,87.0
1526,日馳,394732.0,17808017.0,45.75,45.75,44.8,45.05,-0.6,274.0
1527,鑽全,193309.0,8026425.0,41.4,41.7,41.4,41.5,-0.2,157.0
1528,恩德,322457.0,3199010.0,9.94,9.99,9.86,9.89,-0.06,148.0
1529,樂事綠能,872213.0,15446017.0,17.9,18.05,17.4,17.6,-0.2,462.0
1530,亞崴,21268.0,668945.0,31.55,31.55,31.3,31.4,-0.3,26.0
1531,高林股,88539.0,1239732.0,14.0,14.05,13.9,14.05,-0.05,78.0
1532,勤美,234345.0,6956727.0,29.5,30.1,29.4,29.5,-0.1,161.0
1533,車王電,293999.0,14861344.0,51.8,51.8,49.8,50.3,-1.3,250.0
1535,中宇,71917.0,3068174.0,42.7,42.85,42.5,42.5,-0.35,70.0
1536,和大,1381656.0,101035913.0,73.0,74.2,72.2,72.6,-1.0,1079.0
1537,廣隆,70729.0,9753348.0,137.5,138.5,137.5,138.0,0.0,110.0
1538,正峰,11022.0,70431.0,6.18,6.51,6.18,6.51,0.0,16.0
1539,巨庭,1765978.0,55491763.0,32.2,32.3,30.8,31.2,-0.95,1258.0
