證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00661,元大日經225,2890.0,100889.0,35.3,35.3,35.3,35.3,-0.05,862.0
00662,富邦NASDAQ,1054330.0,50740974.0,48.06,48.19,48.06,48.12,0.12,915.0
00663L,國泰臺灣加權正2,494000.0,50217100.0,101.4,102.15,101.35,101.7,0.25,24.0
00664R,國泰臺灣加權反1,6541386.0,39928507.0,6.11,6.12,6.09,6.11,0.0,244.0
00665L,富邦恒生國企正2,20503231.0,198568245.0,9.48,9.8,9.48,9.67,0.3,2222.0
00666R,富邦恒生國企反1,458000.0,6226890.0,13.67,13.67,13.51,13.64,-0.15,55.0
00668,國泰美國道瓊,143122.0,5287778.0,36.88,36.97,36.88,36.92,0.24,332.0
00668K,國泰美國道瓊+U,200.0,2460.0,12.3,12.3,12.3,12.3,0.03,2.0
00669R,國泰美國道瓊反1,6147979.0,48159162.0,7.84,7.85,7.82,7.85,-0.01,321.0
00670L,富邦NASDAQ正2,1751278.0,108922826.0,62.2,62.4,61.95,62.15,0.05,681.0
00671R,富邦NASDAQ反1,9433923.0,54890134.0,5.83,5.83,5.81,5.82,-0.01,449.0
00673R,期元大S&P原油反1,21115055.0,192372495.0,9.15,9.16,9.08,9.09,-0.17,1374.0
00674R,期元大S&P黃金反1,693103.0,8723616.0,12.59,12.6,12.57,12.59,0.04,138.0
00675L,富邦臺灣加權正2,686271.0,30381760.0,44.22,44.46,44.1,44.3,0.06,347.0
00676R,富邦臺灣加權反1,3772100.0,12678987.0,3.37,3.37,3.35,3.37,0.01,225.0
00678,群益NBI生技,317514.0,8304500.0,26.2,26.2,26.12,26.16,0.08,125.0
00680L,元大美債20正2,14429394.0,176918387.0,12.28,12.31,12.23,12.29,-0.14,2164.0
00681R,元大美債20反1,259000.0,4582049.0,17.67,17.71,17.66,17.69,0.12,45.0
00682U,期元大美元指數,391501.0,8050008.0,20.59,20.59,20.55,20.57,0.08,123.0
00683L,期元大美元指正2,3481526.0,75209017.0,21.64,21.64,21.56,21.62,0.19,647.0
00684R,期元大美元指反1,18000.0,289190.0,16.05,16.07,16.05,16.06,0.01,6.0
00685L,群益臺灣加權正2,98550.0,3867744.0,39.19,39.45,39.09,39.26,0.04,74.0
00686R,群益臺灣加權反1,451020.0,1645853.0,3.65,3.66,3.64,3.64,0.0,21.0
00688L,國泰20年美債正2,2374000.0,28815080.0,12.12,12.18,12.1,12.16,-0.12,363.0
00689R,國泰20年美債反1,155000.0,2839480.0,18.32,18.33,18.28,18.3,0.11,8.0
00690,兆豐藍籌30,176701.0,4795730.0,27.1,27.29,27.09,27.1,-0.08,817.0
00692,富邦公司治理,1757581.0,51536816.0,29.35,29.4,29.25,29.31,-0.09,1813.0
00693U,期街口S&P黃豆,10252.0,276253.0,27.07,27.07,26.9,27.0,-0.09,9.0
00700,富邦恒生國企,91305.0,1256858.0,13.67,13.81,13.67,13.76,0.22,697.0
00701,國泰股利精選30,976905.0,21667297.0,22.17,22.23,22.15,22.18,0.02,803.0
00702,國泰標普低波高息,102733.0,2230941.0,21.72,21.73,21.72,21.72,0.01,600.0
00703,台新MSCI中國,75182.0,1293039.0,17.12,17.25,17.06,17.25,0.38,667.0
00706L,期元大S&P日圓正2,3091773.0,31305284.0,10.11,10.15,10.1,10.14,-0.07,392.0
00707R,期元大S&P日圓反1,27000.0,640650.0,23.74,23.75,23.7,23.72,0.08,14.0
00708L,期元大S&P黃金正2,963739.0,24773523.0,25.65,25.78,25.65,25.75,-0.07,166.0
00709,富邦歐洲,41910.0,995918.0,23.77,23.8,23.77,23.78,-0.03,961.0
00710B,FH彭博非投等債,182349.0,3233528.0,17.74,17.74,17.72,17.72,-0.03,83.0
00711B,FH彭博新興債,108792.0,1777413.0,16.39,16.39,16.3,16.32,-0.12,40.0
00712,FH富時不動產,7765152.0,84457826.0,10.9,10.91,10.85,10.89,-0.21,4472.0
00713,元大台灣高息低波,3427766.0,131706831.0,38.4,38.5,38.36,38.5,0.1,2382.0
00714,群益道瓊美國地產,239774.0,4723138.0,19.86,19.86,19.65,19.69,0.0,167.0
00715L,期街口布蘭特正2,34752545.0,481579665.0,13.74,13.97,13.69,13.97,0.56,4117.0
00717,富邦美國特別股,272138.0,4132833.0,15.22,15.22,15.17,15.2,-0.09,1016.0
00728,第一金工業30,658461.0,15219318.0,23.11,23.18,23.08,23.12,-0.03,563.0
00730,富邦臺灣優質高息,260922.0,4780224.0,18.28,18.36,18.27,18.36,0.08,348.0
00731,FH富時高息低波,1060852.0,58668352.0,55.2,55.4,55.2,55.35,0.2,205.0
00732,國泰RMB短期報酬,100000.0,4064000.0,40.64,40.64,40.64,40.64,0.15,4.0
00733,富邦臺灣中小,331553.0,11706986.0,35.23,35.42,35.21,35.4,0.27,328.0
00735,國泰臺韓科技,113791.0,3004774.0,26.31,26.44,26.31,26.44,-0.06,682.0
00736,國泰新興市場,104583.0,2068197.0,19.78,19.78,19.78,19.78,0.0,588.0
00737,國泰AI+Robo,71925.0,1983221.0,27.62,27.62,27.53,27.55,-0.09,699.0
00738U,期元大道瓊白銀,510417.0,11293247.0,22.12,22.18,22.09,22.17,-0.1,149.0
00739,元大MSCI A股,227722.0,5465748.0,23.93,24.07,23.93,23.97,0.09,688.0
00752,中信中國50,1481601.0,29376268.0,19.47,19.97,19.47,19.86,0.4,607.0
00753L,中信中國50正2,12110806.0,156997999.0,12.68,13.12,12.68,13.0,0.43,2176.0
00757,統一FANG+,588817.0,24259383.0,41.15,41.27,41.05,41.21,0.03,732.0
00762,元大全球AI,284225.0,10113998.0,35.84,35.84,35.37,35.38,-0.22,245.0
00763U,期街口道瓊銅,41000.0,1050990.0,25.58,25.67,25.58,25.64,-0.08,16.0
00770,國泰北美科技,609383.0,16708885.0,27.38,27.48,27.38,27.43,0.02,275.0
00771,元大US高息特別股,32219.0,551911.0,17.15,17.15,17.11,17.14,-0.02,788.0
00774B,新光中國政金綠債,2000.0,81600.0,40.8,40.8,40.8,40.8,0.1,2.0
00774C,新光中政金綠債+R,,,,,,,0.0,
00775B,新光投等債15+,10922.0,377557.0,34.59,34.7,34.59,34.7,-0.15,744.0
00783,富邦中証500,83765.0,1794616.0,21.36,21.43,21.36,21.43,0.11,768.0
00830,國泰費城半導體,9088405.0,240851465.0,26.41,26.54,26.41,26.52,0.04,3639.0
00850,元大臺灣ESG永續,456981.0,13967543.0,30.5,30.64,30.5,30.55,-0.09,740.0
00851,台新全球AI,11268.0,297096.0,26.43,26.43,26.33,26.34,0.02,884.0
00852L,國泰美國道瓊正2,603087.0,11855378.0,19.66,19.67,19.6,19.61,0.14,64.0
00861,元大全球未來通訊,144147.0,4047531.0,27.95,28.14,27.95,28.05,-0.12,93.0
00865B,國泰US短期公債,143419.0,5662208.0,39.5,39.51,39.43,39.51,0.16,375.0
00875,國泰網路資安,346899.0,8850667.0,25.75,25.75,25.45,25.47,-0.18,136.0
00876,元大全球5G,249209.0,6730391.0,26.9,27.2,26.9,27.01,-0.16,223.0
00878,國泰永續高股息,72866010.0,1243726158.0,17.06,17.1,17.04,17.06,0.01,26913.0
00881,國泰台灣5G+,3849494.0,56429326.0,14.61,14.71,14.61,14.66,-0.04,2595.0
00882,中信中國高股息,10877208.0,130724072.0,11.96,12.08,11.93,12.02,0.1,3702.0
00885,富邦越南,13947915.0,162217377.0,11.65,11.68,11.56,11.6,0.0,3951.0
00891,中信關鍵半導體,3921945.0,49911546.0,12.68,12.76,12.68,12.73,-0.02,2468.0
00892,富邦台灣半導體,2897068.0,33661798.0,11.56,11.66,11.56,11.64,0.02,1625.0
00893,國泰智能電動車,14594129.0,194059935.0,13.27,13.31,13.27,13.29,0.04,3411.0
00894,中信小資高價30,602402.0,7805333.0,12.94,12.98,12.92,12.96,0.02,269.0
00895,富邦未來車,4529492.0,64312236.0,14.17,14.21,14.17,14.21,0.14,1318.0
00896,中信綠能及電動車,1231821.0,17213442.0,13.93,14.0,13.93,13.97,0.0,594.0
00897,富邦基因免疫生技,1346768.0,11600022.0,8.63,8.63,8.6,8.62,-0.01,273.0
00898,國泰基因免疫革命,410883.0,3175198.0,7.7,7.74,7.7,7.73,0.01,155.0
00899,FT潔淨能源,46564.0,1061973.0,22.78,22.83,22.78,22.8,0.03,222.0
00900,富邦特選高股息30,8497255.0,95186579.0,11.16,11.23,11.15,11.21,0.04,2927.0
00901,永豐智能車供應鏈,557555.0,7045136.0,12.68,12.68,12.6,12.65,-0.03,255.0
00902,中信電池及儲能,3395364.0,46295402.0,13.59,13.66,13.57,13.61,0.02,771.0
00903,富邦元宇宙,3830364.0,38012065.0,9.97,9.97,9.91,9.91,-0.01,741.0
00904,新光臺灣半導體30,388387.0,4636099.0,11.94,11.96,11.9,11.94,-0.01,211.0
00905,FT臺灣Smart,2646225.0,23466445.0,8.88,8.89,8.85,8.88,-0.01,1190.0
00906,大華元宇宙科技50,21001.0,212850.0,10.14,10.14,10.13,10.13,-0.01,7.0
00907,永豐優息存股,1070432.0,15849950.0,14.86,14.86,14.78,14.81,-0.02,647.0
00908,富邦入息REITs+,942943.0,13103104.0,13.92,13.92,13.88,13.89,-0.19,348.0
00909,國泰數位支付服務,407442.0,7294916.0,17.95,17.95,17.89,17.9,-0.08,130.0
00910,第一金太空衛星,213250.0,3417741.0,16.04,16.04,16.0,16.0,-0.05,167.0
00911,兆豐洲際半導體,200000.0,3336680.0,16.74,16.74,16.65,16.65,-0.07,42.0
00912,中信臺灣智慧50,514162.0,7544699.0,14.64,14.72,14.63,14.66,-0.01,273.0
00913,兆豐台灣晶圓製造,35070.0,567339.0,16.2,16.2,16.14,16.2,-0.05,20.0
00915,凱基優選高股息30,438326.0,7022631.0,15.97,16.05,15.97,16.04,0.07,228.0
00916,國泰全球品牌50,942363.0,14474923.0,15.37,15.38,15.34,15.34,0.03,435.0
00917,中信特選金融,712185.0,11215869.0,15.75,15.75,15.73,15.73,0.01,166.0
00918,大華優利高填息30,543181.0,8742161.0,16.1,16.15,16.04,16.14,0.07,293.0
00919,群益台灣精選高息,2008252.0,35281344.0,17.47,17.66,17.46,17.65,0.17,1069.0
00920,富邦ESG綠色電力,353452.0,5859330.0,16.58,16.6,16.57,16.58,0.05,123.0
00921,兆豐龍頭等權重,532049.0,8174488.0,15.33,15.4,15.33,15.4,0.05,143.0
01001T,土銀富邦R1,54000.0,856110.0,15.86,15.86,15.85,15.85,-0.02,7.0
01002T,土銀國泰R1,1061000.0,18946210.0,17.86,17.86,17.84,17.85,-0.01,23.0
01003T,兆豐新光R1,45000.0,922290.0,20.49,20.5,20.46,20.5,0.01,17.0
01004T,土銀富邦R2,1000.0,15260.0,15.26,15.26,15.26,15.26,0.0,1.0
01007T,兆豐國泰R2,1114000.0,19798030.0,17.79,17.79,17.76,17.77,-0.02,27.0
01009T,王道圓滿R1,4000.0,33680.0,8.4,8.48,8.4,8.48,0.09,2.0
01010T,京城樂富R1,120.0,1212.0,,,,,0.0,2.0
020000,富邦特選蘋果N,,,,,,,0.0,
020002,元富新中國N,1000.0,13920.0,13.92,13.92,13.92,13.92,0.17,1.0
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,,,,,,,0.0,
020012,富邦行動通訊N,,,,,,,0.0,
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,,,,,,,0.0,
020018,統一價值成長30N,,,,,,,0.0,
020019,統一特選台灣5GN,,,,,,,0.0,
02001L,富邦蘋果正二N,4000.0,38280.0,9.58,9.58,9.56,9.56,-0.05,3.0
02001R,富邦蘋果反一N,1000.0,2880.0,2.88,2.88,2.88,2.88,0.0,1.0
02001S,策元大加權策略N,7000.0,35360.0,5.05,5.06,5.04,5.06,0.0,7.0
020020,元大台股領航N,127000.0,842090.0,6.65,6.66,6.62,6.64,-0.02,14.0
020022,元大電動車N,440000.0,2372360.0,5.39,5.4,5.36,5.4,0.01,71.0
020028,元大特選電動車N,537000.0,2789770.0,5.2,5.21,5.18,5.21,0.01,51.0
020029,元大ESG高股息N,74000.0,348340.0,4.71,4.72,4.7,4.71,-0.01,20.0
020030,統一智慧電動車N,83000.0,341610.0,4.09,4.13,4.09,4.12,0.01,13.0
020031,統一IC設計臺灣N,56000.0,220570.0,3.93,3.96,3.92,3.96,0.04,19.0
020032,元大綠能N,46000.0,237860.0,5.17,5.19,5.15,5.18,0.01,15.0
020034,元大IC設計N,225000.0,1070410.0,4.74,4.77,4.74,4.77,0.02,28.0
1101,台泥,12818745.0,468441190.0,36.2,36.65,36.2,36.65,0.5,6835.0
1101B,台泥乙特,10000.0,481750.0,48.15,48.2,48.15,48.2,0.0,8.0
1102,亞泥,2307681.0,97261642.0,42.0,42.25,42.0,42.15,0.15,1485.0
1103,嘉泥,244289.0,4497169.0,18.5,18.55,18.35,18.45,-0.05,223.0
1104,環泥,1572982.0,37836844.0,23.8,24.25,23.75,24.2,0.4,785.0
1108,幸福,188917.0,2162540.0,11.45,11.5,11.4,11.4,0.0,121.0
1109,信大,54385.0,896970.0,16.5,16.6,16.45,16.45,-0.05,45.0
1110,東泥,20052.0,360033.0,17.9,18.0,17.9,17.95,0.0,13.0
1201,味全,1016096.0,20545937.0,20.1,20.4,20.05,20.15,0.0,710.0
1203,味王,13409.0,494184.0,36.7,37.05,36.65,37.0,0.15,93.0
1210,大成,1082649.0,50803449.0,46.65,47.15,46.65,47.1,0.45,1266.0
1213,大飲,20301.0,142650.0,7.0,7.09,7.0,7.09,0.05,11.0
1215,卜蜂,386497.0,30902805.0,80.2,80.3,79.5,80.0,-0.1,623.0
1216,統一,6427418.0,428459679.0,66.3,66.8,66.2,66.8,0.6,2428.0
1217,愛之味,864016.0,9452445.0,10.95,11.0,10.9,10.9,-0.05,389.0
1218,泰山,1815041.0,55695600.0,30.95,31.0,30.5,30.6,-0.25,1479.0
1219,福壽,1075950.0,21563714.0,19.95,20.15,19.95,20.05,0.1,547.0
1220,台榮,422256.0,6649073.0,15.65,15.8,15.65,15.75,0.05,93.0
1225,福懋油,9.0,506.0,,,,,0.0,9.0
1227,佳格,494254.0,20784598.0,42.2,42.25,42.0,42.1,0.1,407.0
1229,聯華,765518.0,41118236.0,53.7,53.9,53.4,53.9,0.2,906.0
1231,聯華食,369814.0,31340586.0,84.3,85.3,84.2,85.2,1.2,556.0
1232,大統益,72097.0,10628369.0,147.0,148.0,146.5,148.0,1.5,210.0
1233,天仁,3121.0,100343.0,32.1,32.2,32.1,32.2,-0.25,6.0
1234,黑松,279832.0,9311820.0,33.35,33.35,33.25,33.3,0.05,167.0
1235,興泰,5000.0,344500.0,69.0,69.0,68.5,68.5,0.1,4.0
1236,宏亞,254299.0,6201421.0,24.75,24.75,24.15,24.3,-0.45,248.0
1256,鮮活果汁-KY,48303.0,14434134.0,301.5,305.5,295.0,300.5,4.5,198.0
1301,台塑,3677831.0,327387108.0,88.4,89.5,88.4,89.0,0.6,2588.0
1303,南亞,4477293.0,337037294.0,74.8,75.7,74.8,75.3,0.9,2618.0
1304,台聚,1907895.0,46597607.0,24.4,24.6,24.25,24.4,-0.2,1218.0
1305,華夏,2522066.0,70016395.0,27.35,27.95,27.35,27.8,0.35,1509.0
1307,三芳,73737.0,1550488.0,20.95,21.1,20.95,21.1,0.0,49.0
1308,亞聚,1094349.0,32124023.0,29.2,29.6,29.15,29.25,-0.25,729.0
1309,台達化,745461.0,17383833.0,23.15,23.45,23.15,23.3,-0.05,536.0
1310,台苯,369151.0,5201148.0,14.05,14.15,14.0,14.1,0.05,335.0
1312,國喬,2636706.0,52362879.0,20.0,20.0,19.8,19.8,-0.15,1098.0
1312A,國喬特,17000.0,476900.0,27.6,28.4,27.6,28.4,0.0,8.0
1313,聯成,3305199.0,50761189.0,15.7,15.7,15.2,15.3,-0.45,1670.0
1314,中石化,8736111.0,90130635.0,10.25,10.35,10.25,10.35,0.1,2391.0
1315,達新,9794.0,698935.0,71.4,71.4,71.3,71.3,0.0,13.0
1316,上曜,1065414.0,13095550.0,12.2,12.4,12.2,12.35,0.25,512.0
1319,東陽,2041656.0,91554960.0,45.0,45.05,44.6,44.95,0.3,1342.0
1321,大洋,51001.0,1738834.0,34.0,34.3,34.0,34.2,0.2,31.0
1323,永裕,9249.0,309137.0,33.4,33.5,33.3,33.4,-0.1,16.0
1324,地球,41961.0,459945.0,11.0,11.05,10.9,11.0,-0.1,43.0
1325,恆大,259213.0,6476233.0,25.1,25.25,24.9,24.9,-0.2,241.0
1326,台化,2190558.0,156338059.0,71.0,71.8,71.0,71.3,0.3,1374.0
1337,再生-KY,2014727.0,14543831.0,7.19,7.33,7.14,7.24,0.09,663.0
1338,廣華-KY,26117.0,1186290.0,45.2,45.55,45.0,45.55,0.25,99.0
1339,昭輝,230460.0,9649264.0,42.2,42.2,41.75,41.9,-0.3,115.0
1340,勝悅-KY,141489.0,1457016.0,10.3,10.35,10.2,10.35,0.05,255.0
1341,富林-KY,31417.0,2161948.0,69.0,69.3,68.6,68.7,0.3,44.0
1342,八貫,2639469.0,344101846.0,129.0,133.0,129.0,129.5,1.0,2300.0
1402,遠東新,5775464.0,187906115.0,32.6,32.65,32.4,32.55,0.15,2346.0
1409,新纖,2026027.0,36802807.0,18.15,18.2,18.1,18.2,0.05,1035.0
1410,南染,67516.0,2733568.0,40.55,40.7,40.2,40.6,0.05,67.0
1413,宏洲,27627.0,261986.0,9.53,9.53,9.45,9.48,-0.05,24.0
1414,東和,166039.0,2993981.0,18.05,18.1,18.0,18.1,0.05,130.0
1416,廣豐,2096771.0,22401332.0,10.4,11.0,10.3,10.5,0.1,740.0
1417,嘉裕,34668797.0,513606991.0,14.2,15.1,14.2,14.6,0.3,4817.0
1418,東華,11017.0,158998.0,13.9,14.0,13.9,14.0,0.05,44.0
1419,新紡,18336.0,747025.0,40.9,40.9,40.65,40.8,0.1,27.0
1423,利華,84264.0,1716541.0,20.4,20.4,20.35,20.35,0.0,47.0
1432,大魯閣,6405093.0,103668531.0,15.4,16.6,15.1,16.6,1.5,4554.0
1434,福懋,1068486.0,29217179.0,27.2,27.5,27.2,27.5,0.3,859.0
1436,華友聯,5656.0,308975.0,54.7,54.7,54.6,54.6,-0.2,19.0
1437,勤益控,903916.0,24051617.0,26.15,26.9,26.15,26.5,0.4,482.0
1438,三地開發,169006.0,5362539.0,31.9,32.15,31.4,31.7,-0.2,62.0
1439,雋揚,22000.0,483300.0,22.05,22.1,21.9,22.0,-0.05,20.0
1440,南紡,892846.0,15586222.0,17.45,17.6,17.35,17.4,-0.05,567.0
1441,大東,40865.0,327500.0,8.02,8.02,7.98,7.98,0.0,201.0
1442,名軒,421528.0,13350718.0,31.75,31.8,31.55,31.75,0.0,219.0
1443,立益物流,502368.0,15389463.0,30.8,31.3,30.0,31.2,0.45,429.0
1444,力麗,706067.0,7318186.0,10.35,10.4,10.35,10.4,0.05,318.0
1445,大宇,94574.0,1513025.0,16.0,16.0,15.95,16.0,0.0,34.0
1446,宏和,46026.0,1462974.0,31.7,32.1,31.5,31.9,0.05,30.0
1447,力鵬,550637.0,4292445.0,7.81,7.81,7.78,7.79,-0.01,244.0
1449,佳和,94295.0,1442791.0,15.25,15.45,15.2,15.4,0.1,141.0
1451,年興,406461.0,8720484.0,21.4,21.55,21.35,21.5,0.15,278.0
1452,宏益,17234.0,308993.0,17.85,18.0,17.85,18.0,0.1,44.0
1453,大將,288897.0,4822252.0,16.8,16.85,16.5,16.5,-0.05,197.0
1454,台富,50427.0,670872.0,13.25,13.4,13.25,13.35,-0.05,58.0
1455,集盛,299879.0,3235465.0,10.8,10.85,10.75,10.85,0.05,135.0
1456,怡華,36052.0,570610.0,15.7,16.0,15.65,16.0,0.1,24.0
1457,宜進,380895.0,7242579.0,19.05,19.05,18.9,19.05,0.0,111.0
1459,聯發,25993.0,222528.0,8.53,8.63,8.53,8.53,0.0,61.0
1460,宏遠,647125.0,4629001.0,7.13,7.18,7.13,7.16,0.02,215.0
1463,強盛,43002.0,635728.0,14.7,14.9,14.7,14.75,0.1,28.0
1464,得力,141928.0,1997779.0,14.05,14.1,14.05,14.05,-0.05,290.0
1465,偉全,19600.0,274716.0,14.15,14.15,13.95,14.0,-0.15,139.0
1466,聚隆,11161.0,130314.0,11.65,11.75,11.65,11.75,0.0,22.0
1467,南緯,379111.0,4413853.0,11.7,11.7,11.6,11.6,-0.1,186.0
1468,昶和,50252.0,766017.0,15.1,15.4,15.1,15.35,0.2,46.0
1470,大統新創,46099.0,864727.0,18.3,19.2,18.3,19.0,0.55,56.0
1471,首利,72089.0,566730.0,7.94,7.94,7.83,7.9,0.03,128.0
1472,三洋實業,18452.0,461981.0,25.1,25.2,24.9,24.9,-0.15,26.0
1473,台南,131482.0,2763909.0,21.15,21.2,20.9,21.15,0.2,56.0
1474,弘裕,73218.0,889505.0,12.2,12.2,12.1,12.15,0.0,49.0
1475,業旺,50002.0,3451036.0,69.0,69.5,68.5,69.5,0.6,36.0
1476,儒鴻,843421.0,415602717.0,488.0,496.0,488.0,494.5,6.5,800.0
1477,聚陽,3237751.0,731057318.0,223.0,229.0,222.5,225.0,4.0,2223.0
1503,士電,889455.0,58089197.0,66.3,66.3,64.9,64.9,-1.4,741.0
1504,東元,4137638.0,119684385.0,29.1,29.1,28.8,29.0,0.1,1316.0
1506,正道,1159238.0,21003077.0,17.95,18.45,17.8,18.45,0.65,407.0
1512,瑞利,865061.0,5395022.0,6.5,6.5,6.2,6.2,0.1,237.0
1513,中興電,11145975.0,881365761.0,78.3,79.7,78.3,79.2,0.8,6848.0
1514,亞力,1578583.0,51781310.0,33.0,33.05,32.7,32.8,-0.2,1040.0
1515,力山,509294.0,15952008.0,31.85,31.9,31.05,31.15,-0.7,379.0
1516,川飛,476514.0,9568082.0,20.2,20.35,20.0,20.15,-0.05,257.0
1517,利奇,440269.0,9023743.0,20.5,20.6,20.4,20.45,-0.15,295.0
1519,華城,2794320.0,154116884.0,55.3,55.8,54.6,55.1,0.2,1933.0
1521,大億,31179.0,1123856.0,36.2,36.2,35.85,36.05,0.25,30.0
1522,堤維西,1072192.0,30205402.0,28.4,28.4,28.0,28.15,-0.1,632.0
1522A,堤維西甲特,2000.0,89400.0,44.7,44.7,44.7,44.7,0.0,2.0
1524,耿鼎,5117386.0,134100545.0,26.35,26.4,26.05,26.1,-0.2,2819.0
1525,江申,15010.0,886891.0,59.3,59.3,58.8,59.1,-0.6,15.0
1526,日馳,78759.0,3293294.0,41.65,42.0,41.65,41.9,0.05,105.0
1527,鑽全,239526.0,10232087.0,43.0,43.0,42.6,42.7,-0.2,287.0
1528,恩德,332964.0,3353256.0,10.05,10.1,10.0,10.0,0.0,176.0
1529,樂事綠能,2905762.0,70003762.0,23.8,24.5,23.7,24.0,0.3,1574.0
1530,亞崴,18734.0,591394.0,31.5,31.6,31.5,31.55,0.1,30.0
1531,高林股,53409.0,747131.0,14.05,14.05,13.9,14.0,-0.05,67.0
1532,勤美,318219.0,9691434.0,30.5,30.55,30.3,30.4,0.1,220.0
1533,車王電,125815.0,6411389.0,51.0,51.2,50.8,51.1,0.4,111.0
1535,中宇,122563.0,5355870.0,43.8,43.85,43.55,43.75,-0.15,90.0
1536,和大,1231233.0,89264532.0,73.1,73.5,72.1,72.4,-0.7,886.0
1537,廣隆,118233.0,16517878.0,140.5,141.0,139.0,140.0,-1.0,171.0
1538,正峰,1054.0,8191.0,7.78,7.78,7.78,7.78,0.18,18.0
1539,巨庭,453904.0,13096032.0,29.45,29.45,28.55,28.95,-0.25,287.0
1540,喬福,71591.0,1134403.0,15.95,15.95,15.8,15.8,-0.05,70.0
