證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
9937,全國,2084.0,106424.0,51.0,51.0,51.0,51.0,-0.4,7.0
9938,百和,1964812.0,108827065.0,53.6,56.4,53.6,55.3,1.7,1414.0
9939,宏全,1048876.0,87543629.0,83.8,84.1,82.4,84.1,0.8,777.0
9940,信義,456999.0,13185435.0,28.8,29.25,28.6,28.6,-0.2,344.0
9941,裕融,477100.0,75012567.0,158.0,158.0,156.0,157.5,-1.5,820.0
9941A,裕融甲特,64000.0,3216000.0,50.4,50.4,50.2,50.2,-0.1,8.0
9942,茂順,222254.0,23713116.0,108.0,108.0,106.0,106.0,-1.5,259.0
9943,好樂迪,26549.0,1654768.0,62.1,62.5,62.1,62.5,0.1,48.0
9944,新麗,96806.0,1991602.0,20.65,20.65,20.35,20.35,-0.25,66.0
9945,潤泰新,4457217.0,198153356.0,45.0,45.0,44.25,44.35,-0.5,4149.0
9946,三發地產,63107.0,769384.0,12.2,12.2,12.15,12.15,-0.05,46.0
9955,佳龍,607103.0,12712098.0,21.0,21.25,20.75,20.85,-0.05,395.0
9958,世紀鋼,1745758.0,153266711.0,88.6,88.8,86.5,88.3,-0.2,1452.0
