證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00654R,富邦印度反1,225119.0,1801787.0,8.03,8.03,7.97,8.01,-0.03,44.0
00655L,國泰中國A50正2,1634061.0,48058096.0,29.36,29.75,29.2,29.22,-0.13,376.0
00656R,國泰中國A50反1,381246.0,3085850.0,8.09,8.14,8.08,8.12,0.03,27.0
00657,國泰日經225,202000.0,6608590.0,32.63,32.79,32.63,32.78,-0.02,10.0
00657K,國泰日經225+U,200.0,2178.0,10.89,10.89,10.89,10.89,-0.04,2.0
00660,元大歐洲50,16208.0,501065.0,31.0,31.1,30.96,31.1,0.18,1003.0
00661,元大日經225,17130.0,601382.0,35.05,35.11,35.05,35.11,-0.19,7.0
00662,富邦NASDAQ,1120197.0,54919784.0,48.86,49.13,48.86,49.11,0.99,568.0
00663L,國泰臺灣加權正2,341692.0,35405610.0,103.35,104.4,103.15,104.3,2.6,27.0
00664R,國泰臺灣加權反1,8574771.0,51811408.0,6.07,6.07,6.02,6.02,-0.09,678.0
00665L,富邦恒生國企正2,29698095.0,283134238.0,9.58,9.71,9.39,9.48,-0.19,2970.0
00666R,富邦恒生國企反1,710000.0,9734060.0,13.7,13.8,13.64,13.74,0.1,49.0
00668,國泰美國道瓊,51876.0,1929954.0,37.16,37.27,37.16,37.26,0.34,903.0
00668K,國泰美國道瓊+U,200.0,2478.0,12.39,12.39,12.39,12.39,0.09,2.0
00669R,國泰美國道瓊反1,7531308.0,58635102.0,7.78,7.8,7.78,7.78,-0.07,524.0
00670L,富邦NASDAQ正2,3072066.0,197605086.0,64.25,64.6,64.1,64.45,2.3,1325.0
00671R,富邦NASDAQ反1,14721151.0,84138057.0,5.73,5.73,5.71,5.71,-0.11,1142.0
00673R,期元大S&P原油反1,15047027.0,132430164.0,8.8,8.83,8.77,8.82,-0.27,1755.0
00674R,期元大S&P黃金反1,912101.0,11457762.0,12.56,12.58,12.54,12.57,-0.02,93.0
00675L,富邦臺灣加權正2,1012249.0,45744896.0,44.88,45.5,44.82,45.39,1.09,544.0
00676R,富邦臺灣加權反1,12698346.0,42254859.0,3.34,3.34,3.31,3.33,-0.04,674.0
00678,群益NBI生技,326450.0,8550980.0,26.16,26.2,26.12,26.2,0.04,988.0
00680L,元大美債20正2,13740054.0,166721530.0,12.16,12.16,12.1,12.14,-0.15,2346.0
00681R,元大美債20反1,274000.0,4872090.0,17.78,17.81,17.77,17.8,0.11,46.0
00682U,期元大美元指數,178208.0,3659722.0,20.5,20.56,20.5,20.56,-0.01,68.0
00683L,期元大美元指正2,2842197.0,61121277.0,21.53,21.57,21.47,21.57,-0.05,400.0
00684R,期元大美元指反1,11000.0,176410.0,16.06,16.06,16.0,16.0,-0.06,10.0
00685L,群益臺灣加權正2,443385.0,17801528.0,39.84,40.32,39.79,40.15,0.89,83.0
00686R,群益臺灣加權反1,643000.0,2315310.0,3.62,3.62,3.59,3.6,-0.04,44.0
00688L,國泰20年美債正2,1990000.0,23879270.0,12.01,12.03,11.98,12.01,-0.15,421.0
00689R,國泰20年美債反1,34000.0,626420.0,18.41,18.46,18.41,18.42,0.12,22.0
00690,兆豐藍籌30,445335.0,12247375.0,27.31,27.61,27.31,27.55,0.45,751.0
00692,富邦公司治理,2477865.0,73463294.0,29.59,29.74,29.54,29.72,0.41,1505.0
00693U,期街口S&P黃豆,25004.0,672608.0,26.92,26.92,26.89,26.89,-0.11,9.0
00700,富邦恒生國企,138589.0,1888991.0,13.65,13.67,13.56,13.61,-0.15,918.0
00701,國泰股利精選30,2576601.0,57082987.0,22.22,22.22,22.13,22.15,-0.03,1578.0
00702,國泰標普低波高息,105683.0,2295182.0,21.68,21.74,21.68,21.7,-0.02,991.0
00703,台新MSCI中國,201000.0,3434280.0,17.12,17.14,16.98,17.05,-0.2,23.0
00706L,期元大S&P日圓正2,2481878.0,25525312.0,10.32,10.33,10.24,10.28,0.14,424.0
00707R,期元大S&P日圓反1,22000.0,518430.0,23.58,23.58,23.5,23.53,-0.19,4.0
00708L,期元大S&P黃金正2,537651.0,13885016.0,25.85,25.87,25.75,25.8,0.05,138.0
00709,富邦歐洲,52660.0,1263241.0,23.88,24.02,23.88,24.02,0.24,1022.0
00710B,FH彭博非投等債,243475.0,4319373.0,17.75,17.76,17.72,17.76,0.04,79.0
00711B,FH彭博新興債,248005.0,4018642.0,16.18,16.22,16.17,16.2,-0.12,902.0
00712,FH富時不動產,2578338.0,28224608.0,10.96,10.97,10.92,10.97,0.08,1189.0
00713,元大台灣高息低波,3301260.0,127497826.0,38.57,38.66,38.5,38.64,0.14,1861.0
00714,群益道瓊美國地產,189008.0,3712926.0,19.63,19.67,19.6,19.66,-0.03,164.0
00715L,期街口布蘭特正2,43275497.0,628382694.0,14.57,14.6,14.46,14.52,0.55,5825.0
00717,富邦美國特別股,341007.0,5170439.0,15.2,15.2,15.13,15.17,-0.03,288.0
00728,第一金工業30,2039704.0,47996674.0,23.27,23.63,23.27,23.6,0.48,905.0
00730,富邦臺灣優質高息,166808.0,3078761.0,18.41,18.48,18.41,18.45,0.09,195.0
00731,FH富時高息低波,1043131.0,57736794.0,55.35,55.4,55.3,55.3,-0.05,226.0
00732,國泰RMB短期報酬,100000.0,4059000.0,40.59,40.59,40.59,40.59,-0.05,4.0
00733,富邦臺灣中小,299218.0,10646444.0,35.5,35.77,35.5,35.74,0.34,221.0
00735,國泰臺韓科技,105033.0,2824335.0,26.69,26.93,26.69,26.93,0.49,1003.0
00736,國泰新興市場,103281.0,2047090.0,19.77,19.84,19.77,19.83,0.05,1000.0
00737,國泰AI+Robo,93456.0,2586783.0,27.7,27.75,27.65,27.74,0.19,580.0
00738U,期元大道瓊白銀,273567.0,6047614.0,22.15,22.15,22.08,22.13,-0.04,131.0
00739,元大MSCI A股,7876.0,189789.0,24.16,24.16,24.02,24.02,0.05,12.0
00752,中信中國50,1648902.0,32617902.0,19.9,19.99,19.62,19.76,-0.1,798.0
00753L,中信中國50正2,13059822.0,168173051.0,12.9,13.09,12.72,12.82,-0.18,2780.0
00757,統一FANG+,1903238.0,80303756.0,42.0,42.36,41.99,42.31,1.1,1422.0
00762,元大全球AI,249910.0,9017278.0,36.05,36.18,36.0,36.15,0.77,256.0
00763U,期街口道瓊銅,125088.0,3229261.0,25.83,25.86,25.75,25.83,0.19,43.0
00770,國泰北美科技,1262051.0,35253037.0,27.9,28.01,27.87,27.99,0.56,647.0
00771,元大US高息特別股,42148.0,720024.0,17.11,17.11,17.06,17.1,-0.04,311.0
00774B,新光中國政金綠債,3386.0,138273.0,40.94,40.94,40.85,40.85,0.05,4.0
00774C,新光中政金綠債+R,,,,,,,0.0,
00775B,新光投等債15+,52826.0,1819456.0,34.47,34.47,34.38,34.38,-0.32,665.0
00783,富邦中証500,74123.0,1589835.0,21.43,21.45,21.41,21.41,-0.02,7.0
00830,國泰費城半導體,14499444.0,393033396.0,27.04,27.17,27.04,27.13,0.61,6322.0
00850,元大臺灣ESG永續,577396.0,17827292.0,30.88,30.94,30.76,30.93,0.38,569.0
00851,台新全球AI,60194.0,1616204.0,26.83,27.0,26.81,27.0,0.66,996.0
00852L,國泰美國道瓊正2,456160.0,9067443.0,19.87,19.92,19.85,19.9,0.29,113.0
00861,元大全球未來通訊,1722730.0,49193448.0,28.39,28.66,28.35,28.6,0.55,994.0
00865B,國泰US短期公債,106667.0,4213820.0,39.45,39.52,39.45,39.52,0.01,677.0
00875,國泰網路資安,233297.0,6010858.0,25.73,25.85,25.72,25.82,0.35,103.0
00876,元大全球5G,939255.0,25828256.0,27.23,27.58,27.22,27.55,0.54,605.0
00878,國泰永續高股息,58317896.0,999685013.0,17.12,17.16,17.1,17.15,0.09,20486.0
00881,國泰台灣5G+,14283064.0,213028191.0,14.76,14.98,14.76,14.94,0.28,4100.0
00882,中信中國高股息,12484497.0,150688056.0,12.07,12.12,12.01,12.09,0.07,3933.0
00885,富邦越南,25595924.0,294514002.0,11.49,11.55,11.47,11.5,-0.1,7409.0
00891,中信關鍵半導體,19136898.0,250424911.0,12.87,13.17,12.87,13.15,0.42,5063.0
00892,富邦台灣半導體,10126315.0,121322329.0,11.8,12.08,11.8,12.03,0.39,3001.0
00893,國泰智能電動車,27018196.0,365343502.0,13.46,13.57,13.46,13.54,0.25,7715.0
00894,中信小資高價30,2662332.0,35177208.0,13.05,13.28,13.05,13.26,0.3,688.0
00895,富邦未來車,4156607.0,60183373.0,14.43,14.52,14.43,14.52,0.31,1646.0
00896,中信綠能及電動車,1602649.0,22624510.0,14.02,14.17,14.02,14.14,0.17,846.0
00897,富邦基因免疫生技,1133723.0,9780447.0,8.62,8.64,8.6,8.64,0.02,198.0
00898,國泰基因免疫革命,556026.0,4329606.0,7.73,7.8,7.73,7.79,0.06,201.0
00899,FT潔淨能源,37019.0,845525.0,22.81,22.9,22.8,22.89,0.09,109.0
00900,富邦特選高股息30,14782182.0,167940230.0,11.27,11.41,11.27,11.37,0.16,3831.0
00901,永豐智能車供應鏈,952866.0,12224644.0,12.75,12.87,12.75,12.85,0.2,303.0
00902,中信電池及儲能,4145189.0,56921562.0,13.65,13.78,13.65,13.73,0.12,1073.0
00903,富邦元宇宙,6003771.0,60604637.0,10.06,10.12,10.06,10.11,0.2,1418.0
00904,新光臺灣半導體30,1458730.0,17877111.0,12.13,12.34,12.1,12.31,0.37,363.0
00905,FT臺灣Smart,3800766.0,34106215.0,8.95,9.0,8.93,8.99,0.11,1058.0
00906,大華元宇宙科技50,133110.0,1365504.0,10.19,10.3,10.19,10.28,0.15,48.0
00907,永豐優息存股,1155516.0,17109518.0,14.81,14.84,14.77,14.82,0.01,641.0
00908,富邦入息REITs+,1338369.0,18450066.0,13.81,13.81,13.74,13.8,-0.09,313.0
00909,國泰數位支付服務,433653.0,7883350.0,18.14,18.22,18.14,18.19,0.29,213.0
00910,第一金太空衛星,59623.0,950618.0,15.93,15.95,15.92,15.95,-0.05,200.0
00911,兆豐洲際半導體,199270.0,3415284.0,17.11,17.35,17.1,17.14,0.49,68.0
00912,中信臺灣智慧50,935339.0,13956685.0,14.79,14.97,14.79,14.94,0.28,345.0
00913,兆豐台灣晶圓製造,294244.0,4876676.0,16.5,16.7,16.46,16.68,0.48,81.0
00915,凱基優選高股息30,389162.0,6260641.0,16.1,16.11,16.07,16.08,0.04,239.0
00916,國泰全球品牌50,1494732.0,23196405.0,15.53,15.55,15.49,15.54,0.2,636.0
00917,中信特選金融,640075.0,10131880.0,15.81,15.85,15.81,15.85,0.12,204.0
00918,大華優利高填息30,645461.0,10545923.0,16.25,16.42,16.24,16.37,0.23,320.0
00919,群益台灣精選高息,3074068.0,55063815.0,17.7,18.0,17.7,17.94,0.29,1496.0
00920,富邦ESG綠色電力,3100252.0,51843791.0,16.69,16.79,16.66,16.79,0.21,198.0
00921,兆豐龍頭等權重,1105696.0,17162126.0,15.41,15.58,15.41,15.54,0.14,319.0
01001T,土銀富邦R1,109000.0,1725650.0,15.84,15.84,15.78,15.84,-0.01,13.0
01002T,土銀國泰R1,1547000.0,27599660.0,17.85,17.85,17.83,17.83,-0.02,26.0
01003T,兆豐新光R1,82000.0,1681110.0,20.47,20.52,20.47,20.5,0.0,35.0
01004T,土銀富邦R2,20.0,294.0,,,,,0.0,1.0
01007T,兆豐國泰R2,1156110.0,20533435.0,17.77,17.8,17.75,17.76,-0.01,30.0
01009T,王道圓滿R1,1130.0,9602.0,8.5,8.5,8.5,8.5,0.02,2.0
01010T,京城樂富R1,52000.0,523060.0,10.07,10.1,10.03,10.1,0.0,14.0
020000,富邦特選蘋果N,3000.0,20760.0,6.92,6.92,6.92,6.92,0.0,2.0
020002,元富新中國N,,,,,,,0.0,
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,,,,,,,0.0,
020012,富邦行動通訊N,,,,,,,0.0,
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,3000.0,53350.0,17.78,17.79,17.78,17.79,0.0,3.0
020018,統一價值成長30N,5000.0,77350.0,15.43,15.5,15.43,15.5,0.0,5.0
020019,統一特選台灣5GN,12000.0,153460.0,12.74,12.84,12.73,12.83,0.0,7.0
02001L,富邦蘋果正二N,180000.0,1746800.0,9.69,9.71,9.69,9.71,0.15,6.0
02001R,富邦蘋果反一N,20000.0,57200.0,2.86,2.86,2.86,2.86,-0.02,1.0
02001S,策元大加權策略N,5000.0,25560.0,5.1,5.12,5.1,5.12,0.06,5.0
020020,元大台股領航N,59000.0,395490.0,6.69,6.71,6.69,6.7,0.06,23.0
020022,元大電動車N,621000.0,3360650.0,5.4,5.43,5.4,5.42,0.02,117.0
020028,元大特選電動車N,284000.0,1482230.0,5.21,5.23,5.2,5.22,0.01,57.0
020029,元大ESG高股息N,141000.0,675110.0,4.74,4.8,4.74,4.79,0.08,41.0
020030,統一智慧電動車N,113000.0,473420.0,4.15,4.21,4.15,4.2,0.08,24.0
020031,統一IC設計臺灣N,818000.0,3366310.0,4.0,4.15,4.0,4.12,0.16,86.0
020032,元大綠能N,104000.0,541530.0,5.19,5.22,5.18,5.21,0.03,29.0
020034,元大IC設計N,1089000.0,5397360.0,4.82,5.02,4.82,5.0,0.23,119.0
1101,台泥,12201334.0,447257491.0,36.55,36.8,36.5,36.75,0.1,6313.0
1101B,台泥乙特,14398.0,693597.0,48.15,48.2,48.15,48.2,0.0,29.0
1102,亞泥,2822425.0,119295878.0,42.1,42.5,42.1,42.3,0.15,1693.0
1103,嘉泥,170248.0,3135895.0,18.45,18.5,18.35,18.5,0.05,156.0
1104,環泥,775907.0,18828488.0,24.25,24.35,24.1,24.35,0.15,485.0
1108,幸福,470006.0,5462972.0,11.45,11.8,11.4,11.65,0.25,237.0
1109,信大,203502.0,3341028.0,16.45,16.5,16.35,16.4,-0.05,126.0
1110,東泥,56072.0,1005584.0,17.95,18.0,17.85,17.85,-0.1,26.0
1201,味全,589578.0,11922944.0,20.3,20.4,20.15,20.25,0.1,877.0
1203,味王,35056.0,1286022.0,36.55,37.15,36.5,36.6,-0.4,207.0
1210,大成,1302034.0,61860526.0,47.25,47.65,47.15,47.6,0.5,1334.0
1213,大飲,7001.0,48887.0,6.96,7.0,6.96,7.0,-0.09,5.0
1215,卜蜂,302542.0,24163058.0,80.2,80.2,79.7,79.9,-0.1,503.0
1216,統一,3234130.0,215398056.0,66.4,66.8,66.4,66.6,-0.2,1855.0
1217,愛之味,1650711.0,18165985.0,10.95,11.1,10.9,10.95,0.05,808.0
1218,泰山,2156247.0,65357513.0,30.65,30.65,30.15,30.2,-0.4,1610.0
1219,福壽,697780.0,13923711.0,20.05,20.1,19.9,19.95,-0.1,354.0
1220,台榮,235873.0,3713502.0,15.75,15.9,15.65,15.65,-0.1,148.0
1225,福懋油,108221.0,6168654.0,57.1,57.1,57.0,57.0,0.0,30.0
1227,佳格,547527.0,23135291.0,42.0,42.45,41.9,42.2,0.1,486.0
1229,聯華,1248444.0,68027949.0,54.0,54.8,53.9,54.6,0.7,1361.0
1231,聯華食,290889.0,24605707.0,85.3,85.3,83.8,84.6,-0.6,607.0
1232,大統益,80986.0,11937529.0,148.0,148.0,146.5,148.0,0.0,270.0
1233,天仁,23111.0,750560.0,32.4,32.7,32.25,32.35,0.15,26.0
1234,黑松,181474.0,6041772.0,33.3,33.35,33.25,33.25,-0.05,164.0
1235,興泰,2049.0,140348.0,68.5,68.5,68.5,68.5,0.0,9.0
1236,宏亞,133985.0,3277995.0,24.55,24.6,24.25,24.5,0.2,149.0
1256,鮮活果汁-KY,29553.0,8834394.0,297.5,301.0,296.0,300.5,0.0,271.0
1301,台塑,4354551.0,388781326.0,88.9,89.6,88.7,89.4,0.4,3961.0
1303,南亞,3247545.0,243200368.0,75.0,75.3,74.7,74.7,-0.6,2124.0
1304,台聚,1225440.0,29928797.0,24.5,24.6,24.3,24.3,-0.1,942.0
1305,華夏,1384647.0,38364541.0,27.8,27.85,27.55,27.55,-0.25,862.0
1307,三芳,82763.0,1739237.0,21.0,21.15,20.95,20.95,-0.15,72.0
1308,亞聚,617047.0,18054267.0,29.35,29.35,29.15,29.2,-0.05,472.0
1309,台達化,843669.0,19627627.0,23.25,23.5,23.15,23.2,-0.1,566.0
1310,台苯,391677.0,5518518.0,14.1,14.15,14.05,14.05,-0.05,374.0
1312,國喬,4103954.0,80478551.0,19.85,19.85,19.45,19.6,-0.2,1725.0
1312A,國喬特,,,,,,,0.0,
1313,聯成,2974185.0,45003071.0,15.3,15.3,15.05,15.15,-0.15,1062.0
1314,中石化,6856891.0,70802769.0,10.4,10.4,10.25,10.35,0.0,1958.0
1315,達新,55248.0,3940886.0,71.4,71.6,71.1,71.3,0.0,104.0
1316,上曜,1160428.0,14429918.0,12.4,12.55,12.25,12.5,0.15,739.0
1319,東陽,3125355.0,138622439.0,45.1,45.1,44.2,44.25,-0.7,2157.0
1321,大洋,55006.0,1880154.0,34.2,34.2,34.15,34.2,0.0,45.0
1323,永裕,36075.0,1205594.0,33.65,33.65,33.3,33.4,0.0,25.0
1324,地球,24652.0,269039.0,10.95,10.95,10.85,10.95,-0.05,76.0
1325,恆大,179274.0,4463873.0,24.9,25.05,24.8,24.85,-0.05,174.0
1326,台化,2023330.0,144053405.0,71.2,71.5,71.0,71.2,-0.1,1385.0
1337,再生-KY,620992.0,4505619.0,7.38,7.38,7.17,7.18,-0.06,506.0
1338,廣華-KY,47067.0,2145135.0,45.65,46.2,45.3,45.35,-0.2,108.0
1339,昭輝,74712.0,3138983.0,42.15,42.15,41.85,42.0,0.1,87.0
1340,勝悅-KY,917559.0,9733421.0,10.35,10.9,10.3,10.85,0.5,562.0
1341,富林-KY,15009.0,1035114.0,68.9,69.1,68.8,68.8,0.1,23.0
1342,八貫,1562570.0,203094612.0,131.0,132.5,128.5,129.5,0.0,1395.0
1402,遠東新,4255047.0,137592276.0,32.45,32.6,32.25,32.25,-0.3,1711.0
1409,新纖,7455637.0,137692887.0,18.25,18.65,18.15,18.6,0.4,3157.0
1410,南染,118216.0,4834190.0,40.6,41.25,40.4,40.9,0.3,115.0
1413,宏洲,42020.0,398569.0,9.48,9.53,9.46,9.53,0.05,36.0
1414,東和,345291.0,6265186.0,18.1,18.25,18.1,18.2,0.1,231.0
1416,廣豐,453519.0,4823354.0,10.65,10.75,10.55,10.6,0.1,261.0
1417,嘉裕,3452347.0,49395252.0,14.35,14.45,14.2,14.4,-0.2,1646.0
1418,東華,17373.0,247653.0,14.15,14.15,13.95,14.0,0.0,58.0
1419,新紡,15527.0,631921.0,40.55,40.75,40.55,40.75,-0.05,43.0
1423,利華,65225.0,1330586.0,20.4,20.45,20.3,20.45,0.1,51.0
1432,大魯閣,4100637.0,65615915.0,16.6,16.6,15.55,15.75,-0.85,3188.0
1434,福懋,1210131.0,33341249.0,27.55,27.65,27.4,27.65,0.15,844.0
1436,華友聯,38483.0,2087780.0,54.4,54.5,54.1,54.4,-0.2,50.0
1437,勤益控,208203.0,5476411.0,26.5,26.5,26.1,26.35,-0.15,119.0
1438,三地開發,198161.0,6231183.0,32.15,32.15,30.95,31.15,-0.55,132.0
1439,雋揚,40065.0,883227.0,22.15,22.2,21.9,21.9,-0.1,23.0
1440,南紡,816252.0,14205828.0,17.45,17.45,17.35,17.4,0.0,573.0
1441,大東,46537.0,371876.0,7.98,8.0,7.97,7.98,0.0,160.0
1442,名軒,515274.0,16233513.0,31.75,31.75,31.45,31.6,-0.15,330.0
1443,立益物流,683150.0,20713375.0,30.8,31.2,29.75,29.8,-1.4,525.0
1444,力麗,1267259.0,13157554.0,10.4,10.45,10.35,10.4,0.0,403.0
1445,大宇,174023.0,2780065.0,15.95,16.0,15.95,16.0,0.0,53.0
1446,宏和,87738.0,2776461.0,31.9,31.95,31.5,31.7,-0.2,68.0
1447,力鵬,407141.0,3173472.0,7.79,7.81,7.78,7.79,0.0,189.0
1449,佳和,278960.0,4339442.0,15.55,16.1,15.45,15.45,0.05,295.0
1451,年興,677001.0,14692687.0,21.55,21.9,21.5,21.8,0.3,380.0
1452,宏益,40195.0,719983.0,18.0,18.0,17.9,17.95,-0.05,55.0
1453,大將,5976215.0,106695477.0,16.85,18.15,16.7,17.95,1.45,2885.0
1454,台富,53297.0,708259.0,13.35,13.35,13.25,13.25,-0.1,30.0
1455,集盛,490950.0,5332227.0,10.85,10.9,10.8,10.85,0.0,225.0
1456,怡華,92074.0,1432800.0,15.75,15.85,15.4,15.4,-0.6,70.0
1457,宜進,337688.0,6446796.0,19.1,19.15,19.0,19.1,0.05,128.0
1459,聯發,35077.0,299386.0,8.53,8.63,8.5,8.52,-0.01,81.0
1460,宏遠,282657.0,2025749.0,7.16,7.19,7.16,7.17,0.01,175.0
1463,強盛,25470.0,376761.0,14.75,14.8,14.75,14.8,0.05,23.0
1464,得力,222372.0,3136516.0,14.05,14.15,14.05,14.15,0.1,219.0
1465,偉全,17351.0,243406.0,14.0,14.1,14.0,14.05,0.05,45.0
1466,聚隆,105924.0,1248355.0,11.7,12.0,11.65,11.8,0.05,90.0
1467,南緯,2886032.0,33866577.0,11.65,11.8,11.6,11.75,0.15,456.0
1468,昶和,40001.0,611965.0,15.0,15.45,15.0,15.35,0.0,37.0
1470,大統新創,23528.0,475763.0,19.65,19.65,18.65,18.85,-0.15,45.0
1471,首利,219393.0,1721389.0,7.91,7.94,7.8,7.84,-0.06,209.0
1472,三洋實業,15202.0,373668.0,24.85,24.9,24.25,24.45,-0.45,15.0
1473,台南,254864.0,5421848.0,21.15,21.35,21.15,21.3,0.15,134.0
1474,弘裕,28005.0,340359.0,12.15,12.2,12.15,12.15,0.0,30.0
1475,業旺,256510.0,18165279.0,70.0,72.3,69.7,70.8,1.3,229.0
1476,儒鴻,1309333.0,664611352.0,496.0,515.0,496.0,513.0,18.5,1741.0
1477,聚陽,2343311.0,534172612.0,224.5,229.5,224.0,228.0,3.0,1752.0
1503,士電,477466.0,31208100.0,65.3,65.6,65.1,65.4,0.5,389.0
1504,東元,3360107.0,97527245.0,29.0,29.1,28.95,29.05,0.05,1258.0
1506,正道,2047541.0,37996096.0,18.5,18.7,18.25,18.6,0.15,777.0
1512,瑞利,746703.0,4659532.0,6.45,6.45,6.0,6.0,-0.2,244.0
1513,中興電,19529388.0,1561843286.0,80.7,81.1,79.2,79.2,0.0,11121.0
1514,亞力,2681772.0,87542550.0,32.75,33.0,32.4,32.55,-0.25,1638.0
1515,力山,406780.0,12838701.0,31.45,31.75,31.25,31.7,0.55,267.0
1516,川飛,276679.0,5556944.0,20.3,20.3,20.05,20.15,0.0,150.0
1517,利奇,346720.0,7105085.0,20.6,20.6,20.4,20.5,0.05,235.0
1519,華城,3618063.0,200059629.0,55.3,56.0,54.7,54.7,-0.4,2185.0
1521,大億,61053.0,2206953.0,36.05,36.35,36.0,36.1,0.05,35.0
1522,堤維西,1088900.0,30461357.0,28.3,28.3,27.85,27.9,-0.25,716.0
1522A,堤維西甲特,3002.0,134186.0,44.7,44.7,44.7,44.7,0.0,4.0
1524,耿鼎,4150048.0,108210878.0,26.3,26.35,25.9,25.95,-0.15,2198.0
1525,江申,41407.0,2465218.0,60.0,60.0,59.2,59.6,0.5,38.0
1526,日馳,125547.0,5253571.0,42.0,42.0,41.7,41.8,-0.1,192.0
1527,鑽全,155292.0,6638168.0,42.65,42.85,42.65,42.7,0.0,222.0
1528,恩德,120190.0,1212456.0,10.05,10.1,10.05,10.1,0.1,133.0
1529,樂事綠能,3797080.0,92311339.0,24.7,24.8,24.0,24.0,0.0,2024.0
1530,亞崴,28554.0,903943.0,31.6,31.8,31.6,31.65,0.1,32.0
1531,高林股,159136.0,2227774.0,13.95,14.0,13.95,13.95,-0.05,80.0
1532,勤美,716645.0,21911730.0,30.4,30.85,30.4,30.85,0.45,435.0
1533,車王電,157558.0,7983915.0,51.4,51.5,50.0,50.4,-0.7,161.0
1535,中宇,106362.0,4649172.0,43.75,43.8,43.6,43.75,0.0,136.0
1536,和大,1140058.0,82484955.0,73.3,73.3,72.0,72.4,0.0,786.0
1537,廣隆,102248.0,14282328.0,140.0,140.0,139.5,139.5,-0.5,127.0
1538,正峰,6385.0,51261.0,7.78,8.2,7.78,8.2,0.42,28.0
