證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00700,富邦恒生國企,638289.0,9074736.0,14.29,14.3,14.16,14.19,0.09,1034.0
00701,國泰股利精選30,1957744.0,44468385.0,22.62,22.78,22.62,22.69,0.07,1491.0
00702,國泰標普低波高息,117451.0,2607512.0,22.24,22.24,22.2,22.2,-0.04,156.0
00703,台新MSCI中國,400066.0,7124424.0,17.68,18.1,17.62,17.78,0.25,891.0
00706L,期元大S&P日圓正2,4040355.0,44234482.0,10.85,11.0,10.85,10.93,0.24,920.0
00707R,期元大S&P日圓反1,32000.0,731010.0,22.92,22.92,22.82,22.88,-0.31,13.0
00708L,期元大S&P黃金正2,1339068.0,36645937.0,27.26,27.54,27.26,27.3,0.7,395.0
00709,富邦歐洲,144564.0,3486485.0,24.07,24.16,24.06,24.08,0.21,949.0
00710B,FH彭博非投等債,363727.0,6478765.0,17.82,17.84,17.8,17.82,-0.02,142.0
00711B,FH彭博新興債,155827.0,2502144.0,16.19,16.19,16.03,16.06,-0.12,437.0
00712,FH富時不動產,4750344.0,50309511.0,10.54,10.61,10.54,10.6,0.07,2015.0
00713,元大台灣高息低波,4364746.0,163553144.0,37.32,37.6,37.32,37.39,0.08,2817.0
00714,群益道瓊美國地產,273070.0,5307498.0,19.52,19.52,19.42,19.44,-0.12,245.0
00715L,期街口布蘭特正2,32343920.0,489218054.0,15.2,15.3,15.0,15.0,0.3,3737.0
00717,富邦美國特別股,464749.0,6993719.0,15.09,15.1,15.03,15.05,0.02,727.0
00728,第一金工業30,1853527.0,42872223.0,23.05,23.2,23.05,23.11,0.17,1100.0
00730,富邦臺灣優質高息,310727.0,5441689.0,17.53,17.55,17.39,17.39,-0.03,322.0
00731,FH富時高息低波,1110219.0,60927202.0,54.65,55.1,54.65,54.85,0.25,289.0
00732,國泰RMB短期報酬,100000.0,4162000.0,41.62,41.62,41.62,41.62,0.0,4.0
00733,富邦臺灣中小,176539.0,6120683.0,34.5,34.82,34.45,34.77,0.32,258.0
00735,國泰臺韓科技,107044.0,2782104.0,25.91,26.03,25.91,26.03,0.29,857.0
00736,國泰新興市場,117998.0,2419041.0,20.43,20.52,20.41,20.41,0.06,911.0
00737,國泰AI+Robo,78785.0,2019509.0,25.6,25.68,25.58,25.64,0.39,137.0
00738U,期元大道瓊白銀,1886415.0,45915549.0,24.21,24.45,24.2,24.33,0.67,336.0
00739,元大MSCI A股,165451.0,4102658.0,24.5,25.0,24.45,24.93,0.67,366.0
00752,中信中國50,2661256.0,54431295.0,20.32,20.54,20.32,20.41,0.24,868.0
00753L,中信中國50正2,17803585.0,246495550.0,13.8,13.94,13.71,13.85,0.43,2914.0
00757,統一FANG+,413224.0,14499083.0,35.05,35.16,35.04,35.12,0.41,543.0
00762,元大全球AI,175010.0,5566145.0,31.83,31.84,31.75,31.8,0.22,162.0
00763U,期街口道瓊銅,29099.0,775235.0,26.61,26.69,26.61,26.63,0.04,16.0
00770,國泰北美科技,6264840.0,182049420.0,28.51,29.94,28.51,29.8,1.5,3059.0
00771,元大US高息特別股,48242.0,804977.0,16.69,16.7,16.65,16.69,0.06,203.0
00774B,新光中國政金綠債,4000.0,166130.0,41.42,41.61,41.42,41.55,0.0,4.0
00774C,新光中政金綠債+R,,,,,,,0.0,
00775B,新光投等債15+,54644.0,1893182.0,34.68,34.68,34.65,34.65,-0.25,493.0
00783,富邦中証500,145127.0,3099480.0,21.09,21.45,21.09,21.43,0.5,30.0
00830,國泰費城半導體,5451671.0,134417670.0,24.65,24.69,24.62,24.66,0.15,2278.0
00850,元大臺灣ESG永續,793909.0,23671998.0,29.73,29.9,29.73,29.8,0.19,1035.0
00851,台新全球AI,7229.0,170805.0,23.63,23.65,23.63,23.64,0.16,158.0
00852L,國泰美國道瓊正2,626167.0,12708762.0,20.3,20.33,20.26,20.3,0.21,121.0
00861,元大全球未來通訊,1333080.0,36784720.0,27.44,27.65,27.43,27.64,0.15,545.0
00865B,國泰US短期公債,107324.0,4262035.0,39.77,39.77,39.71,39.71,-0.19,235.0
00875,國泰網路資安,109034.0,2662080.0,24.36,24.44,24.36,24.42,0.08,160.0
00876,元大全球5G,2101150.0,54684730.0,25.89,26.1,25.88,26.1,0.2,841.0
00878,國泰永續高股息,45649229.0,762382974.0,16.64,16.74,16.63,16.7,0.08,22079.0
00881,國泰台灣5G+,9608919.0,138818815.0,14.41,14.5,14.4,14.4,0.06,4262.0
00882,中信中國高股息,27415153.0,352148011.0,12.75,12.9,12.75,12.85,0.13,7040.0
00885,富邦越南,16118127.0,185662807.0,11.58,11.58,11.47,11.52,-0.04,4662.0
00891,中信關鍵半導體,10414076.0,125262117.0,11.99,12.06,11.99,12.01,0.08,2896.0
00892,富邦台灣半導體,4076753.0,44363828.0,10.86,10.92,10.85,10.86,0.06,1193.0
00893,國泰智能電動車,17368906.0,201777339.0,11.59,11.64,11.59,11.62,0.12,3904.0
00894,中信小資高價30,1294330.0,15875167.0,12.23,12.3,12.23,12.25,0.1,403.0
00895,富邦未來車,3531859.0,43514585.0,12.25,12.35,12.25,12.32,0.04,918.0
00896,中信綠能及電動車,1632626.0,21946165.0,13.36,13.48,13.36,13.42,0.07,633.0
00897,富邦基因免疫生技,1717072.0,14604511.0,8.51,8.52,8.48,8.5,0.01,298.0
00898,國泰基因免疫革命,1373049.0,10443207.0,7.59,7.62,7.55,7.61,0.07,336.0
00899,FT潔淨能源,211060.0,4982437.0,23.52,23.65,23.52,23.63,0.11,181.0
00900,富邦特選高股息30,7051558.0,75628428.0,10.74,10.77,10.71,10.71,-0.01,2657.0
00901,永豐智能車供應鏈,652836.0,7904350.0,12.09,12.16,12.07,12.09,0.09,302.0
00902,中信電池及儲能,4041511.0,52693952.0,13.02,13.08,12.97,13.04,0.05,1020.0
00903,富邦元宇宙,6143047.0,53010496.0,8.6,8.65,8.6,8.63,0.13,1024.0
00904,新光臺灣半導體30,843126.0,9601206.0,11.4,11.42,11.36,11.36,0.09,274.0
00905,FT臺灣Smart,4837035.0,42835850.0,8.82,8.88,8.82,8.86,0.08,959.0
00906,大華元宇宙科技50,36128.0,340129.0,9.39,9.44,9.38,9.44,0.16,11.0
00907,永豐優息存股,1260386.0,18559856.0,14.7,14.77,14.69,14.71,0.06,487.0
00908,富邦入息REITs+,1188504.0,16423793.0,13.8,13.84,13.78,13.84,0.06,231.0
00909,國泰數位支付服務,986274.0,16124830.0,16.3,16.38,16.3,16.34,0.23,284.0
00910,第一金太空衛星,74402.0,1166121.0,15.72,15.72,15.66,15.67,0.07,93.0
00911,兆豐洲際半導體,122000.0,1907380.0,15.64,15.64,15.6,15.6,0.1,8.0
00912,中信臺灣智慧50,1598436.0,22967399.0,14.34,14.41,14.34,14.36,0.08,471.0
00913,兆豐台灣晶圓製造,47150.0,729770.0,15.43,15.5,15.43,15.5,0.14,25.0
00915,凱基優選高股息30,1088794.0,16817284.0,15.37,15.49,15.37,15.43,0.06,328.0
00916,國泰全球品牌50,1210517.0,17604481.0,14.5,14.57,14.5,14.54,0.08,552.0
00917,中信特選金融,1573270.0,24608939.0,15.54,15.66,15.54,15.65,0.13,361.0
00918,大華優利高填息30,155531.0,2374264.0,15.3,15.3,15.19,15.23,-0.05,43.0
00919,群益台灣精選高息,1556503.0,26029104.0,16.75,16.79,16.68,16.7,-0.03,1385.0
00920,富邦ESG綠色電力,560280.0,9490337.0,16.92,16.96,16.89,16.94,0.08,140.0
00921,兆豐龍頭等權重,11577253.0,173631566.0,14.98,15.02,14.96,15.02,0.06,1546.0
01001T,土銀富邦R1,7001.0,111297.0,15.88,15.9,15.88,15.9,0.0,4.0
01002T,土銀國泰R1,3144000.0,56439230.0,17.97,17.97,17.94,17.95,-0.02,44.0
01003T,兆豐新光R1,7000.0,142700.0,20.39,20.39,20.38,20.39,-0.01,6.0
01004T,土銀富邦R2,2020.0,30583.0,15.1,15.19,15.1,15.19,0.09,3.0
01007T,兆豐國泰R2,595000.0,10655410.0,17.95,17.95,17.88,17.92,-0.02,27.0
01009T,王道圓滿R1,101000.0,838300.0,8.3,8.3,8.3,8.3,-0.1,9.0
01010T,京城樂富R1,13000.0,130500.0,10.01,10.05,10.01,10.05,-0.03,5.0
020000,富邦特選蘋果N,,,,,,,0.0,
020002,元富新中國N,,,,,,,0.0,
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,,,,,,,0.0,
020012,富邦行動通訊N,,,,,,,0.0,
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,2000.0,32380.0,16.19,16.19,16.19,16.19,0.0,1.0
020018,統一價值成長30N,1000.0,14570.0,14.57,14.57,14.57,14.57,0.0,1.0
020019,統一特選台灣5GN,,,,,,,0.0,
02001L,富邦蘋果正二N,180000.0,1601520.0,8.91,8.91,8.88,8.88,0.13,5.0
02001R,富邦蘋果反一N,1000.0,2990.0,2.99,2.99,2.99,2.99,-0.04,1.0
02001S,策元大加權策略N,98000.0,489770.0,4.99,5.0,4.99,5.0,0.03,24.0
020020,元大台股領航N,241000.0,1559010.0,6.46,6.48,6.46,6.46,0.05,19.0
020022,元大電動車N,221000.0,1137220.0,5.14,5.16,5.12,5.12,0.02,41.0
020028,元大特選電動車N,153000.0,758330.0,4.94,4.98,4.94,4.95,0.02,24.0
020029,元大ESG高股息N,45000.0,205540.0,4.55,4.58,4.55,4.55,0.0,21.0
020030,統一智慧電動車N,68000.0,264590.0,3.87,3.9,3.87,3.89,0.02,13.0
020031,統一IC設計臺灣N,205000.0,744280.0,3.62,3.65,3.62,3.63,0.03,46.0
020032,元大綠能N,56000.0,278070.0,4.92,4.99,4.92,4.96,0.04,14.0
020034,元大IC設計N,31000.0,134540.0,4.34,4.35,4.33,4.35,0.06,9.0
1101,台泥,34494589.0,1259264414.0,36.55,36.9,36.15,36.5,0.35,19191.0
1101B,台泥乙特,42133.0,2031906.0,48.25,48.65,48.2,48.3,0.0,22.0
1102,亞泥,4695238.0,199586220.0,42.35,42.8,42.35,42.6,0.45,2807.0
1103,嘉泥,245098.0,4398701.0,17.95,18.0,17.9,18.0,0.05,134.0
1104,環泥,518769.0,12015090.0,23.15,23.25,23.05,23.25,0.3,321.0
1108,幸福,130640.0,1443810.0,11.05,11.15,11.0,11.05,0.0,104.0
1109,信大,50737.0,813050.0,15.95,16.1,15.95,16.05,0.1,51.0
1110,東泥,78164.0,1405036.0,18.15,18.15,17.9,17.9,-0.25,54.0
1201,味全,157213.0,2970082.0,19.0,19.0,18.8,18.9,0.05,277.0
1203,味王,6331.0,227700.0,35.95,36.15,35.8,35.8,-0.1,32.0
1210,大成,1144614.0,52811510.0,46.1,46.5,45.8,45.8,-0.3,1207.0
1213,大飲,5000.0,34640.0,6.78,7.15,6.78,7.15,0.14,4.0
1215,卜蜂,229501.0,18036542.0,78.4,78.9,78.4,78.5,0.1,524.0
1216,統一,5452506.0,370307589.0,68.0,68.2,67.3,68.0,0.5,4185.0
1217,愛之味,877825.0,9396592.0,10.75,10.75,10.65,10.75,0.1,371.0
1218,泰山,2073714.0,66080760.0,32.45,32.6,31.7,31.7,-0.75,1421.0
1219,福壽,789743.0,14945903.0,19.0,19.0,18.85,18.9,0.0,253.0
1220,台榮,49300.0,773860.0,15.7,15.75,15.6,15.7,0.0,34.0
1225,福懋油,1793.0,102432.0,57.3,57.3,57.3,57.3,0.0,12.0
1227,佳格,1260857.0,51309045.0,40.1,41.2,40.0,41.05,1.0,939.0
1229,聯華,900080.0,46415931.0,51.5,51.8,51.3,51.5,0.2,1137.0
1231,聯華食,521984.0,41214097.0,78.0,79.8,77.8,79.1,2.1,804.0
1232,大統益,74397.0,10645443.0,143.0,143.5,143.0,143.0,0.0,271.0
1233,天仁,14000.0,448300.0,32.2,32.2,32.0,32.05,0.05,5.0
1234,黑松,741083.0,24252504.0,32.75,32.8,32.65,32.75,0.1,434.0
1235,興泰,4070.0,278439.0,68.2,68.5,68.2,68.5,0.0,7.0
1236,宏亞,42573.0,953067.0,22.35,22.5,22.3,22.5,0.15,58.0
1256,鮮活果汁-KY,8779.0,2392384.0,273.0,274.0,271.5,272.0,2.0,73.0
1301,台塑,5391980.0,477122406.0,88.1,88.9,88.0,88.3,0.1,3532.0
1303,南亞,4152850.0,310920973.0,74.7,75.3,74.4,74.7,0.4,3241.0
1304,台聚,3546594.0,83253414.0,23.35,23.75,23.15,23.3,-0.05,1823.0
1305,華夏,2666795.0,74559270.0,28.0,28.1,27.8,27.9,-0.15,1264.0
1307,三芳,52716.0,1096027.0,20.8,20.85,20.75,20.85,0.05,42.0
1308,亞聚,2737497.0,79946949.0,29.7,29.75,28.85,28.9,-0.8,1960.0
1309,台達化,1072080.0,23704720.0,22.6,22.6,22.05,22.1,-0.4,709.0
1310,台苯,263853.0,3630778.0,13.7,13.85,13.7,13.7,-0.1,213.0
1312,國喬,5153906.0,101433745.0,19.6,19.8,19.4,19.7,0.2,1460.0
1312A,國喬特,,,,,,,0.0,
1313,聯成,1800758.0,25274226.0,14.25,14.25,13.9,14.0,-0.2,748.0
1314,中石化,4650471.0,46080114.0,9.93,9.95,9.89,9.91,-0.01,1373.0
1315,達新,12452.0,891212.0,71.7,71.7,71.4,71.5,0.0,24.0
1316,上曜,343922.0,4023210.0,11.8,11.8,11.65,11.7,0.0,299.0
1319,東陽,2571896.0,110167848.0,42.65,43.1,42.45,43.1,0.6,1301.0
1321,大洋,149201.0,5018343.0,33.3,33.8,33.3,33.5,0.25,107.0
1323,永裕,21800.0,714887.0,32.75,32.85,32.75,32.8,0.05,25.0
1324,地球,23499.0,258640.0,11.0,11.05,11.0,11.05,0.1,21.0
1325,恆大,267254.0,6735367.0,25.0,25.4,25.0,25.35,0.25,178.0
1326,台化,3389223.0,247299720.0,73.0,73.4,72.4,72.9,0.5,2599.0
1337,再生-KY,149623.0,1046193.0,7.02,7.04,6.96,6.98,-0.03,181.0
1338,廣華-KY,104143.0,4473739.0,43.15,43.15,42.8,42.9,-0.25,102.0
1339,昭輝,68390.0,2793757.0,40.8,41.15,40.7,41.15,0.3,54.0
1340,勝悅-KY,52563.0,525472.0,9.96,10.1,9.96,9.99,-0.06,117.0
1341,富林-KY,12006.0,803402.0,66.9,67.0,66.9,67.0,0.1,10.0
1342,八貫,2042344.0,242678936.0,118.5,121.5,115.0,119.5,1.5,1558.0
1402,遠東新,4930425.0,160319581.0,32.6,32.8,32.25,32.45,-0.15,2401.0
1409,新纖,1291086.0,22881777.0,17.75,17.85,17.65,17.7,-0.05,669.0
1410,南染,46484.0,1862174.0,40.25,40.25,39.8,40.05,-0.05,121.0
1413,宏洲,10577.0,98629.0,9.39,9.39,9.32,9.33,-0.1,13.0
1414,東和,296454.0,5275399.0,17.95,18.0,17.7,17.8,-0.1,180.0
1416,廣豐,61052.0,623302.0,10.25,10.25,10.15,10.25,0.0,130.0
1417,嘉裕,2007637.0,27494936.0,13.8,13.9,13.5,13.9,0.1,842.0
1418,東華,6461.0,88899.0,13.85,14.0,13.85,14.0,-0.1,46.0
1419,新紡,19007.0,759780.0,39.9,40.05,39.9,40.0,0.2,20.0
1423,利華,93866.0,1886030.0,20.1,20.15,20.05,20.1,0.05,41.0
1432,大魯閣,296539.0,3690073.0,12.5,12.55,12.4,12.5,0.05,263.0
1434,福懋,657270.0,17692092.0,26.95,27.0,26.85,26.85,-0.05,647.0
1436,華友聯,11473.0,620217.0,53.5,54.4,53.5,54.3,0.0,15.0
1437,勤益控,34405.0,880188.0,25.45,25.65,25.4,25.6,0.15,30.0
1438,三地開發,17001.0,543982.0,32.1,32.1,31.8,32.05,-0.05,16.0
1439,雋揚,1539668.0,35717537.0,23.7,24.5,22.4,22.75,-0.4,1030.0
1440,南紡,556405.0,9290874.0,16.7,16.75,16.65,16.7,0.0,300.0
1441,大東,32137.0,255842.0,8.0,8.0,7.82,7.98,-0.02,113.0
1442,名軒,567517.0,18048615.0,31.9,31.95,31.65,31.9,0.0,277.0
1443,立益物流,4449344.0,133258755.0,30.0,31.05,29.05,29.3,0.4,2802.0
1444,力麗,810620.0,8322269.0,10.3,10.3,10.25,10.25,0.0,347.0
1445,大宇,2133000.0,34123850.0,16.0,16.0,15.9,15.95,-0.05,45.0
1446,宏和,10500.0,328900.0,31.25,31.4,31.25,31.4,0.15,10.0
1447,力鵬,425553.0,3280804.0,7.72,7.72,7.69,7.71,-0.01,182.0
1449,佳和,61828.0,933361.0,15.1,15.2,15.05,15.15,0.05,146.0
1451,年興,251667.0,5295378.0,21.0,21.15,21.0,21.05,0.05,164.0
1452,宏益,48168.0,840925.0,17.5,17.5,17.4,17.5,0.05,74.0
1453,大將,184243.0,2603849.0,14.0,14.35,14.0,14.15,-0.15,122.0
1454,台富,84270.0,1128871.0,13.55,13.55,13.2,13.25,-0.2,32.0
1455,集盛,564636.0,5915638.0,10.45,10.55,10.4,10.45,0.0,180.0
1456,怡華,17003.0,256895.0,15.0,15.3,15.0,15.15,0.1,13.0
1457,宜進,202689.0,3785842.0,18.7,18.75,18.55,18.7,0.0,101.0
1459,聯發,54618.0,448055.0,8.38,8.38,8.1,8.26,-0.12,117.0
1460,宏遠,381788.0,2700089.0,7.09,7.11,7.03,7.08,-0.01,183.0
1463,強盛,663501.0,10269342.0,15.3,15.8,15.05,15.05,-0.2,490.0
1464,得力,128235.0,1801481.0,14.15,14.15,13.95,14.05,-0.05,162.0
1465,偉全,1012.0,13961.0,,,,,0.0,17.0
1466,聚隆,44319.0,516402.0,11.8,11.8,11.6,11.75,-0.05,36.0
1467,南緯,3859831.0,45819196.0,11.9,11.95,11.75,11.85,0.0,391.0
1468,昶和,361772.0,6026469.0,18.0,18.0,15.25,16.45,-0.1,244.0
1470,大統新創,14985.0,286950.0,,,,,0.0,17.0
1471,首利,189216.0,1444306.0,7.61,7.69,7.59,7.61,-0.02,154.0
1472,三洋實業,1724.0,47599.0,27.4,27.4,27.4,27.4,1.75,5.0
1473,台南,62854.0,1335024.0,21.3,21.4,21.15,21.2,-0.1,59.0
1474,弘裕,79003.0,950036.0,12.05,12.05,12.0,12.05,0.0,41.0
1475,業旺,168905.0,11534409.0,70.5,70.5,67.3,67.6,-1.9,312.0
1476,儒鴻,995188.0,486190921.0,501.0,502.0,482.5,484.5,-10.5,1728.0
1477,聚陽,1772541.0,401433411.0,231.5,231.5,224.0,227.0,-4.5,9821.0
1503,士電,298099.0,18418711.0,61.7,62.1,61.3,61.8,0.3,283.0
1504,東元,1141440.0,32327638.0,28.4,28.45,28.2,28.2,-0.05,750.0
1506,正道,255419.0,4438408.0,17.45,17.45,17.3,17.35,-0.1,146.0
1512,瑞利,353739.0,1735085.0,5.01,5.01,4.89,4.89,0.0,214.0
1513,中興電,7639666.0,543770753.0,70.5,71.7,70.2,71.6,1.0,4679.0
1514,亞力,4136953.0,133421313.0,31.65,32.45,31.65,32.25,0.7,2145.0
1515,力山,312888.0,9350376.0,30.0,30.05,29.65,29.9,-0.1,217.0
1516,川飛,247845.0,4975711.0,20.1,20.3,19.95,20.05,0.1,166.0
1517,利奇,161045.0,3245846.0,20.1,20.25,20.1,20.15,-0.05,180.0
1519,華城,4478567.0,225807041.0,50.1,51.2,49.45,50.7,0.5,2622.0
1521,大億,19093.0,661260.0,34.6,34.8,34.6,34.6,0.0,17.0
1522,堤維西,770774.0,20521361.0,26.8,26.8,26.55,26.6,-0.05,512.0
1522A,堤維西甲特,1013.0,44875.0,44.3,44.3,44.3,44.3,0.0,2.0
1524,耿鼎,1326927.0,30946170.0,23.4,23.5,23.15,23.35,0.05,842.0
1525,江申,20417.0,1168899.0,57.5,57.5,56.6,57.0,-0.2,20.0
1526,日馳,86670.0,3490709.0,40.1,40.5,40.05,40.3,0.2,100.0
1527,鑽全,78758.0,3258244.0,41.3,41.45,41.25,41.45,0.2,97.0
1528,恩德,190090.0,1860316.0,9.83,9.87,9.75,9.75,-0.05,145.0
1529,樂事綠能,2181601.0,49641738.0,22.65,23.0,22.45,22.9,0.25,1241.0
1530,亞崴,30211.0,936781.0,31.1,31.1,30.85,31.05,-0.05,23.0
1531,高林股,43353.0,601248.0,13.9,13.9,13.8,13.9,0.0,50.0
1532,勤美,397948.0,11842523.0,29.6,29.9,29.55,29.65,0.05,182.0
1533,車王電,127173.0,6165539.0,49.0,49.0,48.3,48.4,0.05,87.0
1535,中宇,135561.0,5889246.0,43.3,43.55,43.3,43.4,0.05,71.0
1536,和大,554873.0,37822925.0,68.7,68.7,67.8,68.4,0.1,455.0
1537,廣隆,36833.0,5080055.0,138.0,138.0,137.5,138.0,0.5,72.0
1538,正峰,16.0,125.0,,,,,0.0,16.0
1539,巨庭,343105.0,9389957.0,27.4,27.8,27.0,27.8,0.4,234.0
1540,喬福,150074.0,2322638.0,15.55,15.55,15.4,15.5,0.0,78.0
