證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00641R,富邦日本反1,2741720.0,27696981.0,10.15,10.15,10.06,10.08,-0.05,445.0
00642U,期元大S&P石油,2093406.0,33364363.0,15.88,15.99,15.87,15.91,0.09,693.0
00643,群益深証中小,247565.0,3755133.0,15.14,15.22,15.04,15.12,0.11,871.0
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,92779.0,2326889.0,25.01,25.15,25.01,25.09,0.13,999.0
00646,元大S&P500,579712.0,21083169.0,36.33,36.41,36.29,36.36,-0.23,625.0
00647L,元大S&P500正2,63344.0,3115014.0,49.06,49.27,49.04,49.12,-0.7,53.0
00648R,元大S&P500反1,1929000.0,14727050.0,7.64,7.65,7.62,7.63,0.04,128.0
00650L,FH香港正2,9609051.0,150050856.0,15.65,15.8,15.33,15.33,-0.07,1480.0
00651R,FH香港反1,1600000.0,12744520.0,8.0,8.03,7.92,8.03,0.02,300.0
00652,富邦印度,219346.0,6528952.0,29.95,29.95,29.65,29.68,-0.18,832.0
00653L,富邦印度正2,272350.0,12150482.0,44.7,44.97,44.44,44.47,-0.44,120.0
00654R,富邦印度反1,1197000.0,9548420.0,7.98,7.99,7.94,7.97,0.02,89.0
00655L,國泰中國A50正2,2966221.0,86733036.0,29.17,29.49,28.92,29.2,0.36,799.0
00656R,國泰中國A50反1,929000.0,7676020.0,8.28,8.3,8.23,8.26,-0.07,68.0
00657,國泰日經225,102806.0,3178980.0,30.88,30.93,30.88,30.92,0.19,810.0
00657K,國泰日經225+U,200.0,2010.0,10.05,10.05,10.05,10.05,0.03,2.0
00660,元大歐洲50,5732.0,165711.0,29.03,29.19,29.03,29.19,0.24,1015.0
00661,元大日經225,5040.0,166460.0,32.9,33.07,32.9,33.04,0.19,5.0
00662,富邦NASDAQ,596021.0,25470061.0,42.7,42.81,42.67,42.68,-0.48,799.0
00663L,國泰臺灣加權正2,137000.0,12041150.0,87.6,88.5,87.6,88.3,1.25,15.0
00664R,國泰臺灣加權反1,7918308.0,52165608.0,6.62,6.62,6.56,6.57,-0.05,542.0
00665L,富邦恒生國企正2,23662643.0,234243750.0,9.91,10.02,9.7,9.7,-0.05,2452.0
00666R,富邦恒生國企反1,245000.0,3385240.0,13.91,13.96,13.75,13.96,0.05,59.0
00668,國泰美國道瓊,13886.0,511809.0,36.91,36.91,36.87,36.87,-0.24,584.0
00668K,國泰美國道瓊+U,200.0,2400.0,12.0,12.0,12.0,12.0,-0.05,2.0
00669R,國泰美國道瓊反1,9015104.0,72810396.0,8.08,8.09,8.06,8.08,0.05,494.0
00670L,富邦NASDAQ正2,4129015.0,194906283.0,47.08,47.39,47.06,47.18,-1.0,1930.0
00671R,富邦NASDAQ反1,15346112.0,103546704.0,6.75,6.76,6.73,6.75,0.08,546.0
00673R,期元大S&P原油反1,21341087.0,196767816.0,9.25,9.26,9.18,9.24,-0.05,1360.0
00674R,期元大S&P黃金反1,515032.0,6594039.0,12.81,12.83,12.78,12.81,0.1,147.0
00675L,富邦臺灣加權正2,1098047.0,42086303.0,37.98,38.58,37.97,38.45,0.54,480.0
00676R,富邦臺灣加權反1,9439249.0,34130192.0,3.64,3.64,3.6,3.61,-0.03,455.0
00678,群益NBI生技,324551.0,8515068.0,26.17,26.26,26.17,26.24,0.14,336.0
00680L,元大美債20正2,6573275.0,77058369.0,11.67,11.77,11.67,11.7,0.11,727.0
00681R,元大美債20反1,196000.0,3593830.0,18.36,18.36,18.3,18.32,-0.08,30.0
00682U,期元大美元指數,196328.0,4105567.0,20.91,20.94,20.88,20.94,0.18,84.0
00683L,期元大美元指正2,2873519.0,64002311.0,22.24,22.34,22.22,22.34,0.4,611.0
00684R,期元大美元指反1,5000.0,79350.0,15.87,15.87,15.87,15.87,-0.07,4.0
00685L,群益臺灣加權正2,114022.0,3871290.0,33.99,34.25,33.8,34.17,0.51,44.0
00686R,群益臺灣加權反1,231000.0,907340.0,3.95,3.95,3.91,3.92,-0.02,33.0
00688L,國泰20年美債正2,581000.0,6746040.0,11.59,11.66,11.57,11.62,0.15,124.0
00689R,國泰20年美債反1,248000.0,4726920.0,19.09,19.09,19.01,19.07,-0.03,14.0
00690,兆豐藍籌30,394149.0,9980024.0,25.11,25.41,25.1,25.37,0.26,975.0
00692,富邦公司治理,2624120.0,71363871.0,27.07,27.31,27.07,27.24,0.17,2068.0
00693U,期街口S&P黃豆,159280.0,4189740.0,26.4,26.4,26.27,26.34,-0.17,36.0
00700,富邦恒生國企,388047.0,5480294.0,14.2,14.25,13.95,13.95,-0.03,262.0
00701,國泰股利精選30,1314106.0,29437971.0,22.32,22.43,22.32,22.4,0.08,853.0
00702,國泰標普低波高息,103824.0,2264743.0,21.82,21.83,21.79,21.82,-0.12,823.0
00703,台新MSCI中國,85301.0,1472712.0,17.49,17.49,17.23,17.28,0.21,905.0
00706L,期元大S&P日圓正2,5285568.0,53316106.0,10.12,10.12,10.06,10.07,-0.2,1161.0
00707R,期元大S&P日圓反1,372010.0,8928629.0,23.95,24.04,23.94,24.03,0.32,51.0
00708L,期元大S&P黃金正2,1157400.0,29129844.0,25.07,25.28,25.06,25.16,-0.42,237.0
00709,富邦歐洲,152216.0,3519706.0,23.11,23.16,23.09,23.09,0.05,1035.0
00710B,FH彭博非投等債,225628.0,4003244.0,17.71,17.76,17.71,17.74,0.07,77.0
00711B,FH彭博新興債,118465.0,1881332.0,15.91,15.91,15.87,15.89,-0.04,580.0
00712,FH富時不動產,1954958.0,19585430.0,10.01,10.03,10.0,10.02,0.0,1338.0
00713,元大台灣高息低波,2758122.0,102322693.0,37.01,37.15,37.01,37.1,0.09,1955.0
00714,群益道瓊美國地產,336490.0,6208318.0,18.6,18.6,18.43,18.45,-0.42,379.0
00715L,期街口布蘭特正2,17334124.0,234578026.0,13.44,13.64,13.39,13.52,0.16,2798.0
00717,富邦美國特別股,409645.0,6048853.0,14.74,14.79,14.74,14.77,0.12,593.0
00728,第一金工業30,1754431.0,38764781.0,21.96,22.25,21.94,22.19,0.22,721.0
00730,富邦臺灣優質高息,259355.0,4476671.0,17.18,17.3,17.18,17.22,0.09,362.0
00731,FH富時高息低波,1064296.0,57318298.0,53.8,54.0,53.75,53.85,0.05,138.0
00732,國泰RMB短期報酬,100000.0,4129000.0,41.29,41.29,41.29,41.29,0.2,4.0
00733,富邦臺灣中小,254123.0,8654910.0,34.07,34.2,33.95,33.99,-0.08,272.0
00735,國泰臺韓科技,107106.0,2640967.0,24.5,24.71,24.5,24.71,0.34,1004.0
00736,國泰新興市場,105961.0,2110682.0,19.87,19.94,19.86,19.86,0.11,952.0
00737,國泰AI+Robo,102872.0,2489264.0,24.15,24.25,24.11,24.19,-0.28,537.0
00738U,期元大道瓊白銀,636838.0,14863888.0,23.33,23.46,23.26,23.41,-0.39,189.0
00739,元大MSCI A股,140875.0,3345197.0,23.57,23.91,23.57,23.76,0.26,924.0
00752,中信中國50,4368795.0,87194351.0,19.8,20.08,19.78,19.78,0.1,1182.0
00753L,中信中國50正2,19737040.0,255960456.0,12.89,13.12,12.76,12.76,0.11,3119.0
00757,統一FANG+,633637.0,20602716.0,32.58,32.59,32.45,32.46,-0.53,1136.0
00762,元大全球AI,203117.0,6043761.0,29.7,29.81,29.7,29.75,-0.31,139.0
00763U,期街口道瓊銅,158000.0,3862600.0,24.42,24.69,24.36,24.69,0.86,41.0
00770,國泰北美科技,2150700.0,57566971.0,26.83,26.83,26.72,26.74,-0.48,1973.0
00771,元大US高息特別股,216147.0,3552748.0,16.46,16.5,16.4,16.44,0.06,1015.0
00774B,新光中國政金綠債,4894.0,201712.0,41.35,41.41,41.35,41.41,0.26,1011.0
00774C,新光中政金綠債+R,,,,,,,0.0,
00775B,新光投等債15+,51611.0,1739393.0,33.71,33.73,33.71,33.73,0.1,614.0
00783,富邦中証500,217439.0,4516211.0,20.73,20.84,20.67,20.74,0.17,25.0
00830,國泰費城半導體,3213836.0,73045281.0,22.71,22.77,22.65,22.74,-0.22,1562.0
00850,元大臺灣ESG永續,621154.0,17722818.0,28.35,28.61,28.35,28.56,0.21,776.0
00851,台新全球AI,48782.0,1077115.0,22.07,22.19,22.03,22.19,-0.25,886.0
00852L,國泰美國道瓊正2,271200.0,5136418.0,18.92,18.99,18.91,18.95,-0.25,126.0
00861,元大全球未來通訊,79858.0,2079517.0,26.0,26.1,25.93,26.05,-0.08,130.0
00865B,國泰US短期公債,317949.0,12799196.0,40.2,40.29,40.19,40.28,0.09,487.0
00875,國泰網路資安,126228.0,3028243.0,23.92,24.03,23.92,23.99,-0.5,153.0
00876,元大全球5G,319496.0,7777079.0,24.19,24.47,24.16,24.4,0.13,266.0
00878,國泰永續高股息,29339092.0,480717755.0,16.32,16.43,16.32,16.41,0.09,15764.0
00881,國泰台灣5G+,5856377.0,80773813.0,13.66,13.86,13.66,13.83,0.17,2935.0
00882,中信中國高股息,6727105.0,84224030.0,12.5,12.56,12.48,12.5,0.0,2608.0
00885,富邦越南,20774157.0,241531707.0,11.62,11.67,11.59,11.61,0.03,4532.0
00891,中信關鍵半導體,7120534.0,80305538.0,11.1,11.38,11.1,11.38,0.29,2248.0
00892,富邦台灣半導體,5541240.0,56981783.0,10.06,10.37,10.06,10.37,0.26,1546.0
00893,國泰智能電動車,10461770.0,112470762.0,10.72,10.79,10.7,10.76,-0.05,3077.0
00894,中信小資高價30,821918.0,9628553.0,11.61,11.79,11.61,11.77,0.16,300.0
00895,富邦未來車,1791723.0,20470490.0,11.39,11.45,11.38,11.43,-0.05,890.0
00896,中信綠能及電動車,919888.0,12061982.0,13.03,13.16,13.03,13.13,0.1,491.0
00897,富邦基因免疫生技,1560670.0,13028793.0,8.35,8.36,8.34,8.34,-0.07,241.0
00898,國泰基因免疫革命,265570.0,1935634.0,7.31,7.31,7.28,7.3,-0.02,133.0
00899,FT潔淨能源,151767.0,3284038.0,21.76,21.76,21.59,21.65,-0.44,223.0
00900,富邦特選高股息30,6733938.0,71129134.0,10.5,10.62,10.47,10.6,0.15,2375.0
00901,永豐智能車供應鏈,517990.0,5992353.0,11.48,11.62,11.48,11.61,0.13,248.0
00902,中信電池及儲能,8011777.0,99204118.0,12.25,12.52,12.23,12.44,0.18,1833.0
00903,富邦元宇宙,2543672.0,20176864.0,7.92,7.95,7.91,7.93,-0.09,583.0
00904,新光臺灣半導體30,1568688.0,16673633.0,10.5,10.72,10.5,10.72,0.23,328.0
00905,FT臺灣Smart,745271.0,6291231.0,8.41,8.48,8.41,8.47,0.07,363.0
00906,大華元宇宙科技50,2169.0,19449.0,8.97,8.97,8.97,8.97,-0.01,2.0
00907,永豐優息存股,498238.0,7211072.0,14.42,14.5,14.42,14.48,0.05,286.0
00908,富邦入息REITs+,1286365.0,17257703.0,13.49,13.49,13.4,13.4,-0.1,264.0
00909,國泰數位支付服務,426348.0,6296904.0,14.79,14.79,14.75,14.76,-0.19,149.0
00910,第一金太空衛星,109155.0,1627441.0,14.93,14.93,14.89,14.91,0.04,38.0
00911,兆豐洲際半導體,120000.0,1735800.0,14.44,14.47,14.44,14.47,-0.07,6.0
00912,中信臺灣智慧50,959759.0,13261760.0,13.67,13.89,13.67,13.88,0.21,326.0
00913,兆豐台灣晶圓製造,64133.0,924150.0,14.34,14.55,14.34,14.54,0.32,29.0
00915,凱基優選高股息30,409754.0,6219838.0,15.12,15.22,15.12,15.18,0.06,200.0
00916,國泰全球品牌50,1566911.0,21854996.0,13.95,13.97,13.92,13.94,-0.1,1143.0
00917,中信特選金融,555991.0,8350945.0,15.04,15.04,15.01,15.01,-0.09,152.0
00918,大華優利高填息30,785302.0,11957440.0,15.12,15.25,15.12,15.25,0.15,147.0
00919,群益台灣精選高息,3170279.0,52851687.0,16.55,16.75,16.55,16.72,0.21,935.0
00920,富邦ESG綠色電力,767516.0,12166436.0,15.95,15.95,15.82,15.84,-0.23,265.0
01001T,土銀富邦R1,59000.0,923020.0,15.68,15.74,15.6,15.74,0.0,18.0
01002T,土銀國泰R1,141001.0,2545099.0,18.05,18.06,18.05,18.05,0.01,52.0
01003T,兆豐新光R1,7512000.0,150996820.0,20.58,20.58,20.51,20.57,-0.01,10.0
01004T,土銀富邦R2,13020.0,195907.0,15.05,15.49,15.0,15.49,0.44,10.0
01007T,兆豐國泰R2,40000.0,719990.0,18.0,18.0,17.99,18.0,0.27,12.0
01009T,王道圓滿R1,8000.0,66090.0,8.22,8.35,8.22,8.27,-0.19,5.0
01010T,京城樂富R1,33000.0,332950.0,10.1,10.1,10.05,10.1,-0.1,10.0
020000,富邦特選蘋果N,,,,,,,0.0,
020002,元富新中國N,,,,,,,0.0,
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,,,,,,,0.0,
020012,富邦行動通訊N,,,,,,,0.0,
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,,,,,,,0.0,
020018,統一價值成長30N,2000.0,28830.0,14.38,14.45,14.38,14.45,0.0,2.0
020019,統一特選台灣5GN,,,,,,,0.0,
02001L,富邦蘋果正二N,89000.0,747280.0,8.34,8.44,8.34,8.44,0.15,3.0
02001R,富邦蘋果反一N,139000.0,428860.0,3.12,3.12,3.08,3.08,-0.04,8.0
02001S,策元大加權策略N,11000.0,53190.0,4.83,4.84,4.83,4.84,0.02,5.0
020020,元大台股領航N,37000.0,229260.0,6.18,6.22,6.18,6.22,0.07,15.0
020022,元大電動車N,102000.0,520450.0,5.09,5.11,5.09,5.09,0.0,26.0
020028,元大特選電動車N,63000.0,310020.0,4.92,4.93,4.91,4.93,0.02,12.0
020029,元大ESG高股息N,59000.0,259840.0,4.43,4.44,4.37,4.43,0.07,22.0
020030,統一智慧電動車N,46000.0,174780.0,3.77,3.81,3.77,3.81,0.07,10.0
020031,統一IC設計臺灣N,537000.0,1872830.0,3.42,3.51,3.42,3.51,0.12,50.0
020032,元大綠能N,55000.0,267750.0,4.86,4.88,4.85,4.88,0.02,10.0
020034,元大IC設計N,359000.0,1488510.0,4.09,4.17,4.09,4.17,0.13,51.0
1101,台泥,13688284.0,469388543.0,34.45,34.6,34.1,34.25,-0.2,6614.0
1101B,台泥乙特,74210.0,3568534.0,48.1,48.1,48.0,48.0,-0.1,36.0
1102,亞泥,2817344.0,116134614.0,41.15,41.35,40.95,41.35,0.25,1944.0
1103,嘉泥,107828.0,1889517.0,17.65,17.65,17.45,17.6,0.05,94.0
1104,環泥,177857.0,3958318.0,22.35,22.35,22.2,22.35,0.0,154.0
1108,幸福,177892.0,1947795.0,10.95,11.0,10.9,10.9,-0.1,110.0
1109,信大,58950.0,930361.0,15.8,15.85,15.7,15.75,0.05,49.0
1110,東泥,65030.0,1187654.0,18.4,18.4,18.2,18.25,-0.15,44.0
1201,味全,135787.0,2577134.0,18.9,19.05,18.9,19.0,0.0,121.0
1203,味王,2105.0,72907.0,34.65,34.65,34.6,34.6,-0.3,18.0
1210,大成,629683.0,28503678.0,45.2,45.45,45.2,45.25,0.05,502.0
1213,大飲,14201.0,100847.0,7.24,7.4,7.01,7.01,0.01,12.0
1215,卜蜂,155107.0,12132119.0,78.2,78.3,78.1,78.3,0.1,316.0
1216,統一,6617435.0,442248477.0,66.8,67.2,66.5,66.6,0.0,4110.0
1217,愛之味,2398129.0,25873928.0,10.9,10.95,10.7,10.7,-0.2,876.0
1218,泰山,1000014.0,32373182.0,32.4,32.55,32.2,32.4,0.05,630.0
1219,福壽,375146.0,7075631.0,18.85,18.9,18.8,18.85,0.0,142.0
1220,台榮,51321.0,786500.0,15.4,15.4,15.3,15.35,-0.05,42.0
1225,福懋油,10369.0,591890.0,57.1,57.3,56.8,56.9,-0.2,16.0
1227,佳格,309629.0,12414052.0,40.0,40.15,40.0,40.1,0.1,283.0
1229,聯華,478409.0,23942941.0,50.1,50.1,49.95,50.0,-0.1,717.0
1231,聯華食,125419.0,9205522.0,73.5,73.7,73.0,73.6,0.1,302.0
1232,大統益,27122.0,3813748.0,140.0,141.0,140.0,140.5,0.5,161.0
1233,天仁,8000.0,258200.0,32.3,32.3,32.2,32.2,0.05,6.0
1234,黑松,323224.0,10528991.0,32.6,32.7,32.55,32.6,0.0,220.0
1235,興泰,5535.0,377471.0,68.0,68.9,68.0,68.1,0.0,16.0
1236,宏亞,115133.0,2556045.0,22.3,22.3,22.05,22.25,0.15,77.0
1256,鮮活果汁-KY,21631.0,5704293.0,266.0,266.0,260.0,262.0,-4.5,173.0
1301,台塑,4049195.0,355365906.0,87.4,88.0,87.2,88.0,0.5,3461.0
1303,南亞,3366416.0,244199433.0,72.1,73.0,71.8,72.8,0.7,2247.0
1304,台聚,980904.0,21550753.0,22.05,22.2,21.9,21.9,-0.2,657.0
1305,華夏,2715355.0,70907495.0,25.9,26.5,25.8,26.5,0.7,1510.0
1307,三芳,23540.0,482772.0,20.45,20.65,20.45,20.65,0.1,48.0
1308,亞聚,684008.0,19460273.0,28.35,28.55,28.3,28.35,-0.05,408.0
1309,台達化,463402.0,10261607.0,22.2,22.3,22.05,22.05,-0.05,478.0
1310,台苯,191861.0,2571884.0,13.3,13.5,13.3,13.5,0.15,179.0
1312,國喬,2694929.0,52105445.0,19.35,19.45,19.25,19.3,0.0,843.0
1312A,國喬特,,,,,,,0.0,
1313,聯成,449176.0,6112266.0,13.65,13.7,13.55,13.55,-0.1,227.0
1314,中石化,3132889.0,31187324.0,9.97,10.0,9.92,9.93,0.02,1054.0
1315,達新,8859.0,626099.0,70.9,70.9,70.7,70.7,-0.2,46.0
1316,上曜,288335.0,3427217.0,11.9,11.95,11.8,11.95,0.0,248.0
1319,東陽,3779692.0,163040765.0,42.7,43.4,42.35,43.35,1.05,2247.0
1321,大洋,29006.0,958800.0,33.0,33.15,33.0,33.05,-0.05,29.0
1323,永裕,16035.0,527948.0,32.85,32.95,32.85,32.95,0.15,14.0
1324,地球,30299.0,330781.0,10.9,11.0,10.85,10.85,-0.15,26.0
1325,恆大,639080.0,17302137.0,26.9,27.3,26.7,27.0,0.4,372.0
1326,台化,1761565.0,125607800.0,71.2,71.6,70.9,71.3,0.4,1162.0
1337,再生-KY,361695.0,2569085.0,7.07,7.19,7.06,7.09,0.04,185.0
1338,廣華-KY,36070.0,1573837.0,43.15,43.8,43.15,43.55,0.2,43.0
1339,昭輝,97313.0,4037459.0,41.3,41.85,41.25,41.85,0.4,73.0
1340,勝悅-KY,197022.0,1957183.0,9.83,10.2,9.8,9.85,0.0,176.0
1341,富林-KY,20090.0,1335142.0,66.3,67.1,66.3,67.1,0.4,15.0
1342,八貫,4715546.0,572536632.0,122.0,124.5,119.0,120.5,0.0,3545.0
1402,遠東新,3579215.0,114176710.0,31.9,32.05,31.75,31.8,0.1,1234.0
1409,新纖,1030021.0,18067034.0,17.55,17.6,17.5,17.6,0.0,493.0
1410,南染,96227.0,3834680.0,39.85,40.8,39.35,39.95,-0.1,96.0
1413,宏洲,26050.0,244719.0,9.4,9.42,9.35,9.4,-0.02,20.0
1414,東和,223478.0,3941682.0,17.6,17.7,17.55,17.7,0.0,132.0
1416,廣豐,302009.0,3072989.0,10.2,10.25,10.1,10.2,0.0,227.0
1417,嘉裕,4279032.0,61025761.0,14.3,14.4,14.15,14.3,-0.15,1541.0
1418,東華,25975.0,359582.0,13.95,14.0,13.4,14.0,-0.1,52.0
1419,新紡,22104.0,884708.0,39.95,40.15,39.95,40.15,0.15,36.0
1423,利華,63404.0,1274899.0,20.1,20.15,20.05,20.1,0.05,31.0
1432,大魯閣,116442.0,1427121.0,12.15,12.35,12.15,12.3,0.1,114.0
1434,福懋,618147.0,16506839.0,26.7,26.75,26.6,26.75,0.1,475.0
1436,華友聯,82430.0,4565731.0,55.7,55.7,55.1,55.5,-0.3,122.0
1437,勤益控,66002.0,1695150.0,25.7,25.8,25.65,25.65,-0.05,33.0
1438,三地開發,44143.0,1412685.0,31.7,32.5,31.7,31.75,0.05,41.0
1439,雋揚,32600.0,685859.0,21.1,21.3,20.75,21.25,-0.05,44.0
1440,南紡,456535.0,7657086.0,16.75,16.85,16.7,16.8,0.05,225.0
1441,大東,31380.0,250242.0,8.0,8.0,7.92,8.0,0.0,161.0
1442,名軒,962181.0,33601927.0,35.1,35.3,34.8,34.8,-0.55,423.0
1443,立益物流,154778.0,3344749.0,21.1,21.9,21.1,21.9,0.8,92.0
1444,力麗,2189793.0,22801756.0,10.4,10.5,10.35,10.4,-0.05,693.0
1445,大宇,67166.0,1082587.0,16.25,16.25,16.0,16.0,-0.25,37.0
1446,宏和,49000.0,1538150.0,31.3,31.6,31.25,31.45,-0.1,29.0
1447,力鵬,502906.0,3879656.0,7.7,7.78,7.67,7.7,0.0,226.0
1449,佳和,236626.0,3755417.0,15.85,16.45,15.4,16.1,0.15,188.0
1451,年興,186762.0,3952123.0,21.25,21.3,21.1,21.2,-0.1,161.0
1452,宏益,33235.0,579186.0,17.5,17.5,17.4,17.45,0.05,40.0
1453,大將,90598.0,1358829.0,14.95,15.25,14.9,15.0,0.0,68.0
1454,台富,9001.0,119663.0,13.35,13.35,13.15,13.35,0.05,8.0
1455,集盛,412003.0,4357970.0,10.5,10.65,10.5,10.6,0.1,193.0
1456,怡華,73243.0,1110577.0,15.45,15.45,15.05,15.1,-0.25,33.0
1457,宜進,80664.0,1505965.0,18.55,18.7,18.55,18.65,0.0,66.0
1459,聯發,53632.0,445052.0,8.27,8.31,8.27,8.3,0.02,51.0
1460,宏遠,246118.0,1747657.0,7.08,7.12,7.07,7.1,0.02,86.0
1463,強盛,43000.0,615400.0,14.4,14.4,14.25,14.35,-0.1,22.0
1464,得力,86555.0,1216038.0,14.0,14.1,13.95,14.05,0.0,114.0
1465,偉全,43209.0,597750.0,13.95,13.95,13.8,13.95,-0.1,49.0
1466,聚隆,34013.0,398753.0,11.75,11.8,11.65,11.75,-0.1,25.0
1467,南緯,16204411.0,193792248.0,11.7,12.25,11.7,11.95,0.45,3268.0
1468,昶和,46000.0,615000.0,13.4,13.5,13.25,13.5,0.0,35.0
1470,大統新創,17118.0,319303.0,17.85,18.2,17.85,18.2,0.3,27.0
1471,首利,68902.0,528142.0,7.7,7.7,7.65,7.67,0.02,66.0
1472,三洋實業,2791.0,65050.0,22.85,22.85,22.85,22.85,0.0,6.0
1473,台南,54308.0,1147005.0,21.3,21.3,21.05,21.2,0.0,45.0
1474,弘裕,39312.0,474414.0,12.0,12.1,12.0,12.1,0.0,28.0
1475,業旺,594045.0,40435250.0,68.4,69.2,66.0,66.2,1.2,690.0
1476,儒鴻,563074.0,273378969.0,489.0,491.5,481.0,485.0,-4.0,759.0
1477,聚陽,1633789.0,369336325.0,230.0,230.0,224.0,225.5,-4.5,4025.0
1503,士電,3228345.0,218210591.0,67.9,68.5,66.7,67.8,-1.1,2314.0
1504,東元,2883380.0,81302283.0,28.05,28.4,27.95,28.25,0.2,2023.0
1506,正道,161008.0,2793786.0,17.4,17.45,17.3,17.45,0.05,79.0
1512,瑞利,286847.0,1433731.0,5.0,5.02,4.98,4.98,0.17,128.0
1513,中興電,26295561.0,1883598396.0,71.7,72.7,70.5,72.7,0.8,14761.0
1514,亞力,2773030.0,85741383.0,31.15,31.3,30.65,31.15,-0.3,1611.0
1515,力山,193206.0,5821048.0,30.05,30.3,30.0,30.1,0.05,158.0
1516,川飛,21046.0,417017.0,19.85,19.85,19.8,19.85,-0.05,24.0
1517,利奇,250188.0,5131276.0,20.75,20.75,20.45,20.45,-0.15,178.0
1519,華城,31921026.0,1705985045.0,56.6,56.8,51.9,52.1,-4.8,18466.0
1521,大億,4132.0,143554.0,34.8,34.8,34.7,34.7,-0.2,8.0
1522,堤維西,1088461.0,30266458.0,27.75,28.05,27.6,27.75,-0.05,646.0
1522A,堤維西甲特,1000.0,44200.0,44.2,44.2,44.2,44.2,0.0,1.0
1524,耿鼎,2126746.0,50970405.0,24.1,24.2,23.75,23.95,-0.1,1118.0
1525,江申,44003.0,2492171.0,57.3,57.3,56.5,57.0,0.4,19.0
1526,日馳,100644.0,4119246.0,40.75,41.05,40.7,41.0,0.15,96.0
1527,鑽全,54420.0,2241684.0,41.25,41.25,41.0,41.25,0.0,64.0
1528,恩德,189432.0,1903808.0,10.0,10.1,10.0,10.1,0.1,106.0
1529,樂事綠能,11388765.0,258560955.0,23.3,23.5,22.2,22.9,-0.4,5718.0
1530,亞崴,11328.0,352543.0,31.0,31.15,31.0,31.15,0.2,17.0
1531,高林股,67261.0,938934.0,14.0,14.0,13.9,13.9,0.0,29.0
1532,勤美,130809.0,3769337.0,28.8,29.0,28.7,28.9,-0.05,132.0
1533,車王電,117511.0,5809666.0,49.6,49.95,49.0,49.6,0.0,93.0
1535,中宇,92087.0,3963337.0,43.0,43.1,42.95,43.05,0.05,62.0
1536,和大,1638124.0,109204215.0,66.3,67.1,65.9,67.0,0.7,1110.0
1537,廣隆,39727.0,5445074.0,137.0,137.5,137.0,137.5,0.5,65.0
1538,正峰,222.0,1623.0,,,,,0.0,6.0
1539,巨庭,301597.0,8744335.0,29.6,29.6,28.0,29.3,-0.1,204.0
1540,喬福,34052.0,528212.0,15.5,15.55,15.5,15.55,0.0,39.0
1541,錩泰,4000.0,134850.0,33.75,33.75,33.7,33.7,0.1,4.0
1558,伸興,49365.0,5857018.0,118.5,119.5,118.0,119.0,0.5,69.0
