證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00643K,群益深証中小+R,,,,,,,0.0,
00645,富邦日本,66618.0,1758939.0,26.3,26.45,26.3,26.38,0.29,602.0
00646,元大S&P500,559535.0,21334955.0,38.11,38.2,38.07,38.09,-0.02,776.0
00647L,元大S&P500正2,158671.0,8876610.0,55.95,56.15,55.8,55.8,-0.9,72.0
00648R,元大S&P500反1,1869560.0,13128032.0,7.02,7.04,7.01,7.04,0.09,173.0
00650L,FH香港正2,9894235.0,150517319.0,15.6,15.6,15.04,15.05,-0.67,1425.0
00651R,FH香港反1,2611900.0,20665325.0,7.81,7.95,7.81,7.95,0.19,297.0
00652,富邦印度,777038.0,22304463.0,28.42,28.8,28.42,28.69,0.27,1239.0
00653L,富邦印度正2,1204007.0,51387659.0,42.53,42.92,42.45,42.5,0.34,426.0
00654R,富邦印度反1,518000.0,4159790.0,8.11,8.11,8.01,8.05,-0.04,47.0
00655L,國泰中國A50正2,4059338.0,118020178.0,29.5,29.6,28.85,28.89,-0.99,934.0
00656R,國泰中國A50反1,653272.0,5279334.0,8.07,8.15,8.05,8.13,0.16,71.0
00657,國泰日經225,283098.0,9339560.0,33.01,33.04,32.91,32.98,0.32,1008.0
00657K,國泰日經225+U,200.0,2200.0,11.0,11.0,11.0,11.0,-0.01,2.0
00660,元大歐洲50,3214.0,98822.0,31.04,31.04,30.99,30.99,-0.11,760.0
00661,元大日經225,4174.0,146391.0,35.24,35.35,35.24,35.35,0.32,914.0
00662,富邦NASDAQ,780850.0,37596159.0,48.06,48.23,48.0,48.0,-0.06,672.0
00663L,國泰臺灣加權正2,17306.0,1765156.0,102.1,102.25,101.45,101.45,-2.7,16.0
00664R,國泰臺灣加權反1,4744360.0,28900101.0,6.09,6.11,6.08,6.11,0.06,346.0
00665L,富邦恒生國企正2,28095427.0,267652548.0,9.78,9.79,9.37,9.37,-0.57,3621.0
00666R,富邦恒生國企反1,820000.0,11243090.0,13.51,13.79,13.5,13.79,0.43,110.0
00668,國泰美國道瓊,229141.0,8423538.0,36.73,36.81,36.68,36.68,0.02,965.0
00668K,國泰美國道瓊+U,200.0,2454.0,12.27,12.27,12.27,12.27,-0.09,2.0
00669R,國泰美國道瓊反1,9776320.0,76658541.0,7.83,7.86,7.83,7.86,0.07,465.0
00670L,富邦NASDAQ正2,4467936.0,278975634.0,62.35,62.7,62.1,62.1,-1.1,1081.0
00671R,富邦NASDAQ反1,13048712.0,75833238.0,5.82,5.83,5.8,5.83,0.05,744.0
00673R,期元大S&P原油反1,68272760.0,632204923.0,9.23,9.29,9.23,9.26,0.28,3793.0
00674R,期元大S&P黃金反1,1136601.0,14301266.0,12.6,12.63,12.54,12.55,0.24,288.0
00675L,富邦臺灣加權正2,1032190.0,45901875.0,44.56,44.74,44.24,44.24,-1.06,813.0
00676R,富邦臺灣加權反1,5357010.0,17953385.0,3.34,3.36,3.34,3.36,0.04,311.0
00678,群益NBI生技,311814.0,8132444.0,26.12,26.17,26.05,26.08,0.02,341.0
00680L,元大美債20正2,22527506.0,279260952.0,12.39,12.45,12.33,12.43,-0.53,3311.0
00681R,元大美債20反1,549000.0,9662690.0,17.6,17.64,17.57,17.57,0.37,66.0
00682U,期元大美元指數,626200.0,12832010.0,20.48,20.51,20.48,20.49,0.27,155.0
00683L,期元大美元指正2,3337053.0,71536904.0,21.37,21.48,21.37,21.43,0.54,699.0
00684R,期元大美元指反1,21000.0,336840.0,16.04,16.05,16.03,16.05,-0.2,11.0
00685L,群益臺灣加權正2,163078.0,6432627.0,39.56,39.6,39.22,39.22,-0.9,120.0
00686R,群益臺灣加權反1,351000.0,1276830.0,3.63,3.65,3.63,3.64,0.03,26.0
00688L,國泰20年美債正2,2570000.0,31439280.0,12.21,12.29,12.2,12.28,-0.49,422.0
00689R,國泰20年美債反1,124000.0,2261350.0,18.24,18.24,18.19,18.19,0.4,17.0
00690,兆豐藍籌30,252832.0,6874972.0,27.47,27.47,27.06,27.18,-0.38,563.0
00692,富邦公司治理,3344493.0,98513785.0,29.59,29.59,29.38,29.4,-0.34,3685.0
00693U,期街口S&P黃豆,173003.0,4685381.0,26.96,27.14,26.96,27.09,0.16,29.0
00700,富邦恒生國企,318782.0,4331619.0,13.86,13.86,13.5,13.54,-0.27,1110.0
00701,國泰股利精選30,1480055.0,32825497.0,22.13,22.22,22.12,22.16,0.03,1235.0
00702,國泰標普低波高息,111735.0,2425300.0,21.75,21.75,21.7,21.71,-0.16,1014.0
00703,台新MSCI中國,41113.0,696350.0,17.2,17.2,16.85,16.87,-0.33,860.0
00706L,期元大S&P日圓正2,8497432.0,86395377.0,10.18,10.23,10.11,10.21,-0.48,1333.0
00707R,期元大S&P日圓反1,60000.0,1419300.0,23.68,23.74,23.64,23.64,0.0,13.0
00708L,期元大S&P黃金正2,1011143.0,25959635.0,25.59,25.89,25.5,25.82,-1.05,329.0
00709,富邦歐洲,40599.0,965273.0,23.84,23.84,23.78,23.81,0.02,591.0
00710B,FH彭博非投等債,474022.0,8409209.0,17.77,17.78,17.71,17.75,0.03,107.0
00711B,FH彭博新興債,124675.0,2046059.0,16.52,16.52,16.4,16.44,0.01,413.0
00712,FH富時不動產,5230446.0,58024854.0,11.15,11.15,11.07,11.1,-0.06,2381.0
00713,元大台灣高息低波,4223144.0,162187307.0,38.39,38.47,38.33,38.4,0.01,3189.0
00714,群益道瓊美國地產,407414.0,8025295.0,19.7,19.76,19.68,19.69,-0.29,264.0
00715L,期街口布蘭特正2,56323825.0,752371365.0,13.36,13.44,13.27,13.41,-0.48,8287.0
00717,富邦美國特別股,283808.0,4334026.0,15.26,15.3,15.25,15.29,0.01,673.0
00728,第一金工業30,715646.0,16599076.0,23.3,23.3,23.15,23.15,-0.28,1047.0
00730,富邦臺灣優質高息,419051.0,7676615.0,18.39,18.4,18.26,18.28,-0.14,481.0
00731,FH富時高息低波,1005969.0,55623161.0,55.35,55.4,55.0,55.15,-0.2,298.0
00732,國泰RMB短期報酬,150000.0,6063790.0,40.3,40.49,40.29,40.49,0.07,10.0
00733,富邦臺灣中小,290290.0,10198608.0,35.0,35.23,35.0,35.13,0.13,263.0
00735,國泰臺韓科技,115154.0,3060928.0,26.73,26.73,26.5,26.5,-0.37,932.0
00736,國泰新興市場,104996.0,2076089.0,19.8,19.8,19.78,19.78,-0.07,997.0
00737,國泰AI+Robo,67963.0,1882917.0,27.73,27.76,27.64,27.64,-0.12,171.0
00738U,期元大道瓊白銀,1231130.0,27292393.0,22.2,22.33,22.02,22.27,-1.03,382.0
00739,元大MSCI A股,54807.0,1312946.0,24.04,24.27,23.85,23.88,-0.22,458.0
00752,中信中國50,2777872.0,54245847.0,19.95,19.95,19.4,19.46,-0.51,1417.0
00753L,中信中國50正2,22290907.0,284660123.0,13.02,13.14,12.56,12.57,-0.71,5058.0
00757,統一FANG+,1552288.0,63858327.0,40.96,41.27,40.94,41.18,0.08,1133.0
00762,元大全球AI,378563.0,13510095.0,36.06,36.06,35.56,35.6,-0.49,248.0
00763U,期街口道瓊銅,75000.0,1925360.0,25.6,25.72,25.6,25.72,-0.25,35.0
00770,國泰北美科技,945071.0,25966850.0,27.5,27.55,27.41,27.41,-0.12,1390.0
00771,元大US高息特別股,43196.0,741115.0,17.16,17.18,17.12,17.16,-0.01,457.0
00774B,新光中國政金綠債,2000.0,81400.0,40.7,40.7,40.7,40.7,0.05,2.0
00774C,新光中政金綠債+R,,,,,,,0.0,
00775B,新光投等債15+,52632.0,1833668.0,34.8,34.88,34.8,34.85,-0.03,636.0
00783,富邦中証500,230216.0,4908998.0,21.42,21.43,21.23,21.32,0.12,67.0
00830,國泰費城半導體,6455525.0,171372571.0,26.56,26.59,26.48,26.48,-0.13,2125.0
00850,元大臺灣ESG永續,909166.0,27867487.0,30.74,30.74,30.55,30.64,-0.25,1070.0
00851,台新全球AI,17078.0,450445.0,26.46,26.46,26.32,26.32,-0.25,676.0
00852L,國泰美國道瓊正2,1177165.0,22964125.0,19.51,19.54,19.47,19.47,-0.26,92.0
00861,元大全球未來通訊,178782.0,5050946.0,28.38,28.38,28.17,28.17,-0.27,208.0
00865B,國泰US短期公債,115730.0,4552848.0,39.35,39.38,39.34,39.35,0.28,721.0
00875,國泰網路資安,208041.0,5344406.0,25.77,25.77,25.65,25.65,-0.34,175.0
00876,元大全球5G,459428.0,12487177.0,27.39,27.39,27.12,27.17,-0.22,334.0
00878,國泰永續高股息,129787412.0,2214858817.0,17.09,17.11,17.03,17.05,-0.05,59513.0
00881,國泰台灣5G+,7310963.0,107795595.0,14.8,14.8,14.7,14.7,-0.18,4783.0
00882,中信中國高股息,26109793.0,311625216.0,12.03,12.12,11.87,11.92,-0.11,10464.0
00885,富邦越南,16701212.0,192893391.0,11.55,11.62,11.49,11.6,0.05,5513.0
00891,中信關鍵半導體,9450319.0,121122004.0,13.0,13.0,12.74,12.75,-0.28,4651.0
00892,富邦台灣半導體,4848122.0,56453131.0,11.77,11.77,11.6,11.62,-0.22,1801.0
00893,國泰智能電動車,15832465.0,210236576.0,13.25,13.33,13.22,13.25,-0.03,4333.0
00894,中信小資高價30,1138449.0,14778248.0,13.03,13.03,12.94,12.94,-0.19,570.0
00895,富邦未來車,4096658.0,57834079.0,14.06,14.15,14.05,14.07,0.0,1436.0
00896,中信綠能及電動車,1488569.0,20826000.0,14.05,14.05,13.97,13.97,-0.08,946.0
00897,富邦基因免疫生技,1802516.0,15584065.0,8.67,8.67,8.62,8.63,-0.1,316.0
00898,國泰基因免疫革命,362173.0,2797486.0,7.79,7.79,7.71,7.72,-0.1,229.0
00899,FT潔淨能源,59661.0,1361581.0,23.05,23.05,22.75,22.77,-0.29,164.0
00900,富邦特選高股息30,18897042.0,211707239.0,11.32,11.32,11.17,11.17,-0.16,7796.0
00901,永豐智能車供應鏈,697377.0,8861026.0,12.78,12.78,12.68,12.68,-0.14,400.0
00902,中信電池及儲能,4502974.0,61406823.0,13.72,13.73,13.59,13.59,-0.16,1642.0
00903,富邦元宇宙,6545934.0,65063181.0,9.9,9.97,9.9,9.92,0.0,1315.0
00904,新光臺灣半導體30,1292210.0,15533788.0,12.22,12.22,11.95,11.95,-0.28,461.0
00905,FT臺灣Smart,4482946.0,39839103.0,8.95,8.95,8.86,8.89,-0.09,1786.0
00906,大華元宇宙科技50,71196.0,718545.0,10.08,10.14,10.07,10.14,0.0,23.0
00907,永豐優息存股,1682859.0,24919479.0,14.9,14.9,14.77,14.83,-0.06,995.0
00908,富邦入息REITs+,1033238.0,14553856.0,14.19,14.19,14.07,14.08,-0.18,301.0
00909,國泰數位支付服務,379784.0,6844621.0,18.08,18.08,17.98,17.98,-0.13,184.0
00910,第一金太空衛星,282451.0,4539882.0,16.11,16.11,16.05,16.05,-0.11,266.0
00911,兆豐洲際半導體,24031.0,402916.0,16.79,16.81,16.72,16.72,-0.09,9.0
00912,中信臺灣智慧50,787889.0,11602752.0,14.85,14.85,14.67,14.67,-0.27,536.0
00913,兆豐台灣晶圓製造,58318.0,951647.0,16.55,16.55,16.25,16.25,-0.37,36.0
00915,凱基優選高股息30,991434.0,15840438.0,16.0,16.03,15.93,15.97,-0.08,391.0
00916,國泰全球品牌50,2378277.0,36477975.0,15.21,15.38,15.21,15.31,0.07,736.0
00917,中信特選金融,685929.0,10795337.0,15.75,15.78,15.71,15.72,-0.06,157.0
00918,大華優利高填息30,1846201.0,29800469.0,16.42,16.42,16.07,16.07,-0.23,969.0
00919,群益台灣精選高息,3366187.0,59074337.0,17.71,17.71,17.48,17.48,-0.28,2642.0
00920,富邦ESG綠色電力,934446.0,15473722.0,16.66,16.66,16.53,16.53,-0.2,247.0
00921,兆豐龍頭等權重,507525.0,7789706.0,15.39,15.39,15.32,15.35,-0.04,188.0
01001T,土銀富邦R1,222000.0,3525860.0,15.9,15.9,15.87,15.87,-0.03,18.0
01002T,土銀國泰R1,839000.0,14990970.0,17.9,17.9,17.86,17.86,-0.02,19.0
01003T,兆豐新光R1,13000.0,266210.0,20.49,20.49,20.46,20.49,0.0,13.0
01004T,土銀富邦R2,,,,,,,0.0,
01007T,兆豐國泰R2,814000.0,14486370.0,17.81,17.81,17.79,17.79,-0.01,22.0
01009T,王道圓滿R1,3000.0,25170.0,8.39,8.39,8.39,8.39,-0.01,3.0
01010T,京城樂富R1,16000.0,161460.0,10.08,10.1,10.08,10.1,0.0,10.0
020000,富邦特選蘋果N,2000.0,13780.0,6.88,6.9,6.88,6.9,0.0,2.0
020002,元富新中國N,2000.0,27500.0,13.75,13.75,13.75,13.75,-0.16,1.0
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,,,,,,,0.0,
020012,富邦行動通訊N,,,,,,,0.0,
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,,,,,,,0.0,
020018,統一價值成長30N,5000.0,76070.0,15.25,15.25,15.19,15.19,-0.29,4.0
020019,統一特選台灣5GN,,,,,,,0.0,
02001L,富邦蘋果正二N,1000.0,9610.0,9.61,9.61,9.61,9.61,-0.17,1.0
02001R,富邦蘋果反一N,,,,,,,0.0,
02001S,策元大加權策略N,4000.0,20270.0,5.07,5.07,5.06,5.06,-0.05,3.0
020020,元大台股領航N,21000.0,140070.0,6.71,6.71,6.66,6.66,-0.07,10.0
020022,元大電動車N,399000.0,2152420.0,5.39,5.41,5.38,5.39,0.0,93.0
020028,元大特選電動車N,314000.0,1633340.0,5.2,5.21,5.19,5.2,0.0,65.0
020029,元大ESG高股息N,59000.0,278790.0,4.73,4.74,4.72,4.72,-0.04,18.0
020030,統一智慧電動車N,806000.0,3325830.0,4.15,4.15,4.11,4.11,-0.07,21.0
020031,統一IC設計臺灣N,118000.0,464460.0,3.99,3.99,3.92,3.92,-0.09,31.0
020032,元大綠能N,41000.0,212470.0,5.2,5.2,5.17,5.17,-0.04,13.0
020034,元大IC設計N,891000.0,4247030.0,4.79,4.79,4.74,4.75,-0.11,46.0
1101,台泥,18914974.0,684900126.0,36.4,36.45,36.0,36.15,-0.3,10168.0
1101B,台泥乙特,4653.0,224142.0,48.15,48.2,48.15,48.2,0.0,8.0
1102,亞泥,3456279.0,145516022.0,42.3,42.35,42.0,42.0,-0.3,2185.0
1103,嘉泥,221123.0,4085149.0,18.3,18.55,18.3,18.5,0.05,269.0
1104,環泥,649382.0,15409123.0,23.75,23.8,23.6,23.8,0.0,425.0
1108,幸福,223072.0,2546918.0,11.5,11.5,11.35,11.4,-0.1,116.0
1109,信大,45515.0,750108.0,16.55,16.55,16.45,16.5,-0.1,35.0
1110,東泥,13169.0,236928.0,18.0,18.0,17.95,17.95,0.0,24.0
1201,味全,1678244.0,33598809.0,19.85,20.25,19.65,20.15,0.65,1039.0
1203,味王,15232.0,560556.0,36.85,36.95,36.7,36.85,0.0,116.0
1210,大成,1490419.0,69479034.0,46.85,46.9,46.4,46.65,-0.2,1483.0
1213,大飲,17137.0,121453.0,7.41,7.42,7.04,7.04,-0.37,13.0
1215,卜蜂,508501.0,40650311.0,79.8,80.2,79.5,80.1,0.3,813.0
1216,統一,5886809.0,390151147.0,66.4,66.7,66.1,66.2,-0.1,3645.0
1217,愛之味,813142.0,8866356.0,10.9,10.95,10.85,10.95,0.05,352.0
1218,泰山,1085820.0,33578926.0,30.95,31.05,30.85,30.85,-0.1,835.0
1219,福壽,926868.0,18381912.0,19.7,19.95,19.65,19.95,0.2,445.0
1220,台榮,368658.0,5787809.0,15.7,15.9,15.6,15.7,0.1,104.0
1225,福懋油,8291.0,477470.0,58.1,58.1,57.2,57.3,-0.8,39.0
1227,佳格,645103.0,27195910.0,42.0,42.55,41.9,42.0,0.0,596.0
1229,聯華,1728778.0,92382629.0,53.8,54.1,52.6,53.7,-0.1,1747.0
1231,聯華食,213983.0,17941201.0,84.0,84.4,83.3,84.0,0.0,616.0
1232,大統益,65828.0,9660607.0,147.0,147.0,146.0,146.5,-0.5,272.0
1233,天仁,5157.0,167226.0,32.45,32.45,32.4,32.45,-0.05,11.0
1234,黑松,286709.0,9540111.0,33.3,33.3,33.25,33.25,-0.05,238.0
1235,興泰,1008.0,68945.0,68.4,68.4,68.4,68.4,0.0,5.0
1236,宏亞,1045119.0,26036888.0,25.7,25.7,24.5,24.75,1.1,700.0
1256,鮮活果汁-KY,41719.0,12300926.0,290.0,298.5,289.5,296.0,1.0,384.0
1301,台塑,4949393.0,438643573.0,88.5,89.5,88.4,88.4,-0.2,4008.0
1303,南亞,4382079.0,326615081.0,74.1,75.2,74.1,74.4,-0.2,2074.0
1304,台聚,2469033.0,60409627.0,24.4,24.6,24.15,24.6,0.25,1410.0
1305,華夏,4188779.0,114950562.0,27.2,27.8,27.15,27.45,0.25,2247.0
1307,三芳,51421.0,1081709.0,21.1,21.1,20.95,21.1,0.0,67.0
1308,亞聚,1355284.0,39859916.0,29.4,29.6,29.15,29.5,0.4,786.0
1309,台達化,1072728.0,24980115.0,23.1,23.45,23.1,23.35,0.25,648.0
1310,台苯,452478.0,6346091.0,14.1,14.1,13.95,14.05,-0.05,391.0
1312,國喬,2633528.0,52487883.0,19.9,20.05,19.85,19.95,0.1,1317.0
1312A,國喬特,,,,,,,0.0,
1313,聯成,3832779.0,60101636.0,15.5,15.85,15.4,15.75,0.25,1364.0
1314,中石化,5273953.0,54194106.0,10.25,10.35,10.2,10.25,0.0,1666.0
1315,達新,17257.0,1231541.0,71.4,71.4,71.3,71.3,-0.4,38.0
1316,上曜,713296.0,8656918.0,12.15,12.25,12.05,12.1,-0.1,373.0
1319,東陽,2031465.0,90995263.0,44.05,45.2,44.05,44.65,0.2,1224.0
1321,大洋,74000.0,2516850.0,34.1,34.15,33.9,34.0,-0.2,47.0
1323,永裕,57580.0,1930188.0,33.5,33.6,33.45,33.5,0.1,45.0
1324,地球,13380.0,148344.0,11.1,11.1,11.0,11.1,0.05,32.0
1325,恆大,141760.0,3568524.0,25.45,25.45,25.05,25.1,0.0,146.0
1326,台化,2938975.0,209079885.0,71.4,71.5,71.0,71.0,-0.5,1614.0
1337,再生-KY,512129.0,3652371.0,7.1,7.17,7.08,7.15,0.02,354.0
1338,廣華-KY,95658.0,4347231.0,45.55,45.9,45.0,45.3,-0.55,137.0
1339,昭輝,90320.0,3798997.0,42.0,42.3,41.8,42.2,0.2,74.0
1340,勝悅-KY,74376.0,763563.0,10.25,10.3,10.2,10.3,0.05,233.0
1341,富林-KY,14417.0,983897.0,68.7,68.7,68.0,68.4,0.4,54.0
1342,八貫,4622090.0,601386263.0,126.5,133.0,126.5,128.5,4.0,3825.0
1402,遠東新,6017304.0,195253064.0,32.25,32.7,32.2,32.4,0.05,2707.0
1409,新纖,2198107.0,39807135.0,18.1,18.2,18.05,18.15,0.0,1091.0
1410,南染,81218.0,3293202.0,41.0,41.0,40.4,40.55,-0.15,76.0
1413,宏洲,51169.0,487606.0,9.52,9.53,9.52,9.53,0.0,9.0
1414,東和,176079.0,3168376.0,18.05,18.1,17.95,18.05,0.0,148.0
1416,廣豐,164714.0,1710017.0,10.4,10.45,10.3,10.4,0.05,371.0
1417,嘉裕,1699885.0,24329711.0,14.35,14.45,14.15,14.3,-0.15,676.0
1418,東華,8034.0,112049.0,14.0,14.0,13.95,13.95,-0.1,50.0
1419,新紡,39157.0,1588677.0,40.55,40.7,40.5,40.7,-0.05,40.0
1423,利華,40104.0,819460.0,20.45,20.5,20.35,20.35,-0.1,49.0
1432,大魯閣,2206873.0,32728977.0,13.8,15.1,13.8,15.1,1.35,1469.0
1434,福懋,1224070.0,33329620.0,27.2,27.35,27.15,27.2,-0.05,978.0
1436,華友聯,17110.0,935416.0,54.7,54.8,54.4,54.8,-0.1,21.0
1437,勤益控,1651383.0,43959386.0,26.0,27.2,26.0,26.1,0.15,545.0
1438,三地開發,153990.0,4935967.0,32.2,32.75,31.75,31.9,-0.55,105.0
1439,雋揚,19613.0,431286.0,22.15,22.15,21.85,22.05,-0.05,25.0
1440,南紡,721302.0,12586205.0,17.4,17.55,17.35,17.45,-0.05,529.0
1441,大東,33481.0,268123.0,8.0,8.0,7.96,7.98,-0.02,204.0
1442,名軒,618131.0,19393493.0,31.15,31.75,31.0,31.75,0.5,346.0
1443,立益物流,1120140.0,35371964.0,31.9,33.1,30.75,30.75,-0.95,822.0
1444,力麗,1275647.0,13265051.0,10.4,10.5,10.35,10.35,-0.1,448.0
1445,大宇,114541.0,1832903.0,16.05,16.05,16.0,16.0,0.0,51.0
1446,宏和,141100.0,4480400.0,31.8,32.2,31.3,31.85,-0.8,123.0
1447,力鵬,408566.0,3188048.0,7.83,7.83,7.78,7.8,-0.03,220.0
1449,佳和,128748.0,1955140.0,15.35,15.35,15.05,15.3,0.15,181.0
1451,年興,230482.0,4903544.0,21.25,21.4,21.25,21.35,0.1,154.0
1452,宏益,78128.0,1395746.0,17.85,17.95,17.85,17.9,-0.15,73.0
1453,大將,588511.0,9776161.0,16.15,17.0,16.15,16.55,0.1,376.0
1454,台富,19230.0,255260.0,13.25,13.4,13.25,13.4,0.05,23.0
1455,集盛,353691.0,3813010.0,10.8,10.8,10.7,10.8,0.0,195.0
1456,怡華,24000.0,379800.0,16.05,16.05,15.7,15.9,0.0,20.0
1457,宜進,379706.0,7201054.0,18.9,19.05,18.8,19.05,0.1,151.0
1459,聯發,47691.0,407715.0,8.64,8.64,8.45,8.53,-0.11,108.0
1460,宏遠,727856.0,5200397.0,7.16,7.16,7.13,7.14,-0.02,189.0
1463,強盛,91036.0,1336229.0,14.7,14.75,14.65,14.65,-0.05,40.0
1464,得力,212583.0,2990946.0,14.1,14.1,14.05,14.1,0.0,305.0
1465,偉全,42284.0,596262.0,14.15,14.2,14.0,14.15,0.0,65.0
1466,聚隆,53129.0,620762.0,11.7,11.75,11.6,11.75,0.0,49.0
1467,南緯,1109500.0,12934662.0,11.6,11.75,11.55,11.7,0.1,270.0
1468,昶和,40002.0,599430.0,15.0,15.15,14.85,15.15,-0.05,38.0
1470,大統新創,22872.0,446678.0,18.35,18.45,18.1,18.45,-0.05,35.0
1471,首利,273431.0,2141728.0,7.87,7.92,7.78,7.87,0.0,208.0
1472,三洋實業,36241.0,895177.0,22.95,25.05,22.95,25.05,2.25,46.0
1473,台南,64649.0,1351025.0,20.85,21.05,20.75,20.95,0.05,94.0
1474,弘裕,75368.0,915764.0,12.15,12.15,12.15,12.15,0.0,47.0
1475,業旺,73068.0,5056841.0,69.8,69.8,68.8,68.9,-0.9,69.0
1476,儒鴻,493364.0,240368751.0,489.5,491.0,484.0,488.0,-1.5,910.0
1477,聚陽,1519756.0,336197169.0,219.0,223.5,218.5,221.0,0.5,1136.0
1503,士電,1254745.0,83322835.0,65.6,67.0,65.5,66.3,0.7,906.0
1504,東元,3712116.0,107770384.0,29.0,29.25,28.9,28.9,-0.1,1446.0
1506,正道,368623.0,6530623.0,17.75,17.85,17.55,17.8,0.05,200.0
1512,瑞利,1501840.0,9535710.0,6.19,6.5,6.1,6.1,0.1,418.0
1513,中興電,11779496.0,923941708.0,78.0,79.2,77.7,78.4,0.3,7465.0
1514,亞力,1443953.0,47542634.0,32.7,33.05,32.7,33.0,0.3,993.0
1515,力山,299811.0,9529135.0,32.0,32.0,31.6,31.85,0.05,229.0
1516,川飛,469797.0,9422496.0,20.2,20.35,19.95,20.2,0.0,290.0
1517,利奇,229347.0,4740217.0,20.75,20.75,20.6,20.6,-0.15,180.0
1519,華城,2514831.0,137510784.0,54.5,55.0,54.1,54.9,0.4,1843.0
1521,大億,25127.0,897638.0,35.45,35.85,35.45,35.8,0.35,25.0
1522,堤維西,2692197.0,76106510.0,27.9,28.5,27.8,28.25,0.45,1514.0
1522A,堤維西甲特,2260.0,100996.0,44.7,44.7,44.7,44.7,0.0,3.0
1524,耿鼎,16534208.0,433007568.0,25.35,26.5,25.35,26.3,1.05,8416.0
1525,江申,27014.0,1616335.0,59.8,60.0,59.1,59.7,-0.1,25.0
1526,日馳,120852.0,5060695.0,42.2,42.2,41.75,41.85,-0.2,181.0
1527,鑽全,515570.0,22126550.0,42.8,43.05,42.5,42.9,0.25,399.0
1528,恩德,412681.0,4133992.0,10.0,10.1,9.99,10.0,-0.1,176.0
1529,樂事綠能,2162475.0,51758275.0,24.0,24.2,23.65,23.7,-0.1,1328.0
1530,亞崴,22613.0,713490.0,31.65,31.65,31.4,31.45,-0.2,34.0
1531,高林股,111295.0,1564425.0,14.1,14.1,14.0,14.05,-0.05,83.0
1532,勤美,326437.0,9948218.0,30.75,30.85,30.25,30.3,-0.45,253.0
1533,車王電,92441.0,4677955.0,50.3,50.9,50.3,50.7,0.2,79.0
1535,中宇,80126.0,3521951.0,43.95,44.05,43.85,43.9,-0.1,73.0
1536,和大,929370.0,68418199.0,73.9,74.3,73.1,73.1,-0.6,774.0
1537,廣隆,109113.0,15286527.0,140.5,141.0,139.5,141.0,0.0,166.0
1538,正峰,5676.0,42415.0,7.5,7.6,7.49,7.6,0.3,40.0
